Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11
ENSG00000110801,PSMD9,36,0.37454,27,-0.0923,21,-0.4772,50,0.91451,36,0.37575,17,-0.8228,37,0.45129,12,-1.2976,10,-1.5583,32,0.16072
ENSG00000110987,BCL7A,22,-0.7886,43,0.21014,19,-1.0491,34,-0.1751,58,0.70604,40,0.09255,54,0.64885,23,-0.7448,33,-0.1980,34,-0.1507
ENSG00000139719,VPS33A,3,-2.6581,29,0.44788,42,1.04759,32,0.61339,28,0.41159,22,0.00522,13,-0.8801,5,-2.0575,25,0.18965,29,0.42299
ENSG00000130779,CLIP1,56,-0.3076,95,0.51631,87,0.37061,47,-0.5840,45,-0.6591,88,0.38924,70,0.04197,54,-0.3668,80,0.23287,64,-0.1171
ENSG00000111011,RSRC2,64,-0.3144,95,0.31082,91,0.25308,101,0.41409,39,-1.0803,76,-0.0314,70,-0.1793,88,0.18761,86,0.15518,78,-0.0092
ENSG00000139726,DENR,48,-0.7374,98,0.37847,91,0.25013,68,-0.2088,79,0.02611,61,-0.3732,83,0.12904,90,0.24406,75,-0.0502,76,-0.0354
ENSG00000130787,HIP1R,53,0.21920,25,-0.9332,51,0.15021,42,-0.1373,32,-0.5526,31,-0.5990,18,-1.4961,63,0.51012,81,0.91553,92,1.14016
ENSG00000139722,VPS37B,23,-0.1776,41,0.71884,21,-0.3304,28,0.09378,23,-0.2331,49,1.00872,22,-0.2629,12,-1.2102,27,0.03697,20,-0.3944
ENSG00000150967,ABCB9,21,0.08111,40,1.15316,19,-0.0218,20,-0.0110,19,-0.0810,13,-0.5996,16,-0.4047,16,-0.3108,17,-0.2717,22,0.14145
ENSG00000182196,ARL6IP4,262,-0.0972,181,-0.6707,129,-1.1803,285,0.03581,429,0.70006,332,0.27865,309,0.18336,287,0.04548,251,-0.1649,292,0.07493
ENSG00000090975,PITPNM2,20,-0.9312,50,0.43439,29,-0.4057,62,0.79536,48,0.38991,40,0.08972,36,-0.0573,46,0.31413,18,-1.1143,29,-0.4030
ENSG00000130921,C12orf65,11,-1.0847,34,0.63304,21,-0.1631,50,1.29602,9,-1.3097,17,-0.4596,12,-1.0482,37,0.76042,33,0.57169,16,-0.5547
ENSG00000111328,CDK2AP1,164,0.03832,81,-1.0445,71,-1.2400,158,-0.0171,115,-0.5113,204,0.39464,163,0.03646,119,-0.4568,165,0.05189,353,1.33005
ENSG00000139697,SBNO1,19,-1.8570,88,0.46323,88,0.44704,66,-0.0106,78,0.25413,58,-0.2130,68,0.04316,89,0.47614,62,-0.1075,45,-0.5879
ENSG00000183955,KMT5A,38,0.14560,42,0.32258,36,0.06083,40,0.22799,18,-1.0035,34,-0.0322,29,-0.2978,62,0.96187,21,-0.7117,30,-0.2076
ENSG00000150977,RILPL2,30,0.43723,23,0.03618,18,-0.3276,20,-0.2092,37,0.81652,30,0.46210,21,-0.1146,6,-1.8997,12,-0.9043,29,0.39752
ENSG00000184209,SNRNP35,18,-0.0397,12,-0.6034,20,0.12739,13,-0.4860,16,-0.1514,14,-0.3428,24,0.48646,21,0.25852,16,-0.1513,20,0.18255
ENSG00000188026,RILPL1,18,-1.0108,46,0.41901,21,-0.8097,39,0.13512,20,-0.8690,67,1.04633,37,0.09387,24,-0.6243,40,0.17257,41,0.22846
ENSG00000086598,TMED2,90,-0.1976,138,0.48451,86,-0.2786,128,0.36154,119,0.24055,121,0.27237,82,-0.3851,82,-0.3407,95,-0.1174,102,-0.0051
ENSG00000111361,EIF2B1,29,-0.2661,50,0.58161,22,-0.6979,38,0.14124,50,0.58214,62,0.92000,28,-0.3888,22,-0.7378,34,-0.0430,21,-0.7480
ENSG00000111358,GTF2H3,9,-1.3939,31,0.54141,24,0.13145,26,0.23728,17,-0.3735,22,-0.0138,16,-0.5942,33,0.63429,33,0.64400,18,-0.3548
ENSG00000119242,CCDC92,90,-1.2895,266,0.38053,315,0.66225,141,-0.6129,351,0.84522,190,-0.1582,225,0.12987,183,-0.2163,172,-0.3099,146,-0.5610
ENSG00000179195,ZNF664,74,0.45128,38,-0.6166,75,0.46574,57,0.01496,32,-0.8364,56,-0.0074,27,-1.1764,73,0.42135,78,0.53336,79,0.55124
ENSG00000196498,NCOR2,95,0.12362,120,0.50302,90,0.04689,106,0.30796,85,-0.0546,58,-0.6394,101,0.25040,59,-0.6118,70,-0.3619,80,-0.1438
ENSG00000073060,SCARB1,50,0.09310,54,0.19543,26,-0.9337,43,-0.1376,51,0.11654,39,-0.2943,45,-0.0934,72,0.66795,44,-0.1249,53,0.16985
ENSG00000150991,UBC,1146,0.17075,1040,0.01505,927,-0.1665,1229,0.28254,1248,0.30774,1027,-0.0052,954,-0.1347,893,-0.2254,935,-0.1524,979,-0.0811
ENSG00000184992,BRI3BP,25,-1.6871,99,0.39331,110,0.55778,137,0.93067,84,0.12823,57,-0.4895,42,-1.0192,153,1.12524,64,-0.3022,40,-1.0048
ENSG00000081760,AACS,7,-2.9692,104,1.01130,69,0.32036,55,-0.0234,31,-0.9003,48,-0.2297,80,0.65048,90,0.76203,30,-0.9469,22,-1.3920
ENSG00000139364,TMEM132B,33,-1.7077,133,0.40467,142,0.51099,117,0.20563,86,-0.2897,135,0.43144,104,0.00753,117,0.20799,64,-0.7307,100,-0.0544
ENSG00000151948,GLT1D1,10,-1.5056,37,0.45134,54,1.06510,39,0.52539,27,-0.0325,29,0.07578,26,-0.1424,16,-0.8503,21,-0.4364,22,-0.3341
ENSG00000060709,RIMBP2,21,-1.8693,114,0.76416,51,-0.5116,86,0.30330,58,-0.3142,99,0.52625,104,0.69556,79,0.16887,32,-1.2140,35,-1.0711
ENSG00000111450,STX2,30,1.01194,23,0.54708,14,-0.1575,13,-0.3486,25,0.67898,7,-1.1911,13,-0.3832,9,-0.8974,17,0.08761,14,-0.2603
ENSG00000132341,RAN,184,-0.6300,396,0.58678,277,0.01036,319,0.23324,290,0.08039,296,0.11409,270,-0.0363,300,0.13882,193,-0.5506,235,-0.2498
ENSG00000061936,SFSWAP,39,0.70375,26,0.03728,32,0.36944,12,-1.1492,31,0.33990,25,-0.0098,21,-0.3349,13,-1.0064,27,0.08157,32,0.35979
ENSG00000198598,MMP17,55,-0.2099,89,0.56534,60,-0.0703,87,0.52599,68,0.11672,71,0.19732,57,-0.1728,75,0.28756,34,-0.9406,38,-0.7796
ENSG00000177169,ULK1,38,-0.7934,92,0.60857,54,-0.2425,73,0.22500,64,0.00604,71,0.18526,72,0.21746,71,0.19037,40,-0.7193,50,-0.3616
ENSG00000177192,PUS1,0,-4.0558,29,1.12850,10,-0.5343,25,0.88823,9,-0.7863,25,0.87335,17,0.32283,3,-2.4000,5,-1.4201,18,0.33631
ENSG00000183495,EP400,7,-1.9523,38,0.52936,24,-0.2416,42,0.68910,17,-0.6973,32,0.25241,24,-0.2570,42,0.69150,32,0.23592,20,-0.4977
ENSG00000185163,DDX51,14,-0.8636,35,0.56575,33,0.44992,20,-0.3523,35,0.55748,19,-0.3958,26,0.10928,25,0.02626,16,-0.6707,22,-0.1563
ENSG00000182870,GALNT9,47,-0.7876,151,1.08643,109,0.53472,60,-0.4021,89,0.21528,77,-0.0129,63,-0.3598,62,-0.3699,79,0.01747,58,-0.4623
ENSG00000112787,FBRSL1,23,-0.8807,27,-0.6407,39,-0.1029,34,-0.2769,49,0.25943,63,0.67268,41,-0.0048,43,0.08239,53,0.39327,40,-0.0291
ENSG00000176894,PXMP2,34,0.16476,21,-0.5441,21,-0.5912,20,-0.6445,12,-1.3851,29,-0.0599,43,0.62886,15,-1.1140,45,0.62728,52,0.87013
ENSG00000247077,PGAM5,19,-0.9119,54,0.69659,24,-0.5767,70,1.12623,17,-1.1291,20,-0.8331,48,0.57351,34,-0.0609,28,-0.3359,24,-0.6024
ENSG00000176915,ANKLE2,43,0.25719,65,0.95289,30,-0.2661,50,0.51214,32,-0.1893,38,0.07709,26,-0.5310,21,-0.8006,31,-0.2201,34,-0.0735
ENSG00000090615,GOLGA3,40,-0.6734,83,0.47771,95,0.69404,75,0.31630,90,0.61897,36,-0.8124,56,-0.1556,47,-0.4296,58,-0.0886,41,-0.6374
ENSG00000198040,ZNF84,16,-0.7564,51,1.04599,35,0.42275,30,0.15947,16,-0.7399,27,0.03777,23,-0.2497,18,-0.5984,33,0.30393,22,-0.2941
ENSG00000196199,MPHOSPH8,90,-0.3671,152,0.46352,144,0.37830,79,-0.5767,102,-0.1814,69,-0.7801,122,0.11857,155,0.49341,159,0.53340,61,-0.9648
ENSG00000121390,PSPC1,32,-0.5662,78,0.87862,50,0.14550,57,0.35741,39,-0.2280,43,-0.0779,48,0.08661,31,-0.5730,35,-0.3921,39,-0.2341
ENSG00000121741,ZMYM2,27,-1.0169,82,0.70086,77,0.59443,39,-0.4749,50,-0.0832,52,-0.0245,51,-0.0774,50,-0.1026,60,0.17816,46,-0.2368
ENSG00000121742,GJB6,139,0.92353,22,-1.9541,47,-0.7972,118,0.64939,99,0.35179,52,-0.6479,26,-1.7953,42,-0.9669,91,0.22326,209,1.65003
ENSG00000165475,CRYL1,28,-0.1346,30,-0.0478,23,-0.4028,23,-0.4233,21,-0.5751,24,-0.3539,21,-0.5854,20,-0.6396,46,0.64828,77,1.56503
ENSG00000278291,AL161772.1,15,-2.0676,65,0.09686,49,-0.3372,68,0.18508,47,-0.3863,65,0.11682,76,0.40903,39,-0.6718,73,0.28991,94,0.70206
ENSG00000172458,IL17D,30,-1.0157,17,-1.8600,60,0.04920,39,-0.6063,66,0.20353,69,0.27393,34,-0.8931,71,0.32537,96,0.81664,123,1.24464
ENSG00000150456,EEF1AKMT1,22,0.55193,16,0.04434,13,-0.2888,27,0.85099,6,-1.3375,14,-0.2129,16,0.06803,4,-2.1217,13,-0.2607,25,0.75342
ENSG00000150459,SAP18,265,0.12800,228,-0.1130,294,0.29290,261,0.10442,244,-0.0051,182,-0.4656,261,0.11060,193,-0.3701,290,0.27177,214,-0.2124
ENSG00000173141,MRPL57,108,-0.4457,93,-0.6770,117,-0.3202,167,0.24611,177,0.33807,189,0.44259,166,0.25833,119,-0.2983,108,-0.4370,169,0.25665
ENSG00000180776,ZDHHC20,14,-1.0825,31,0.16256,33,0.23923,41,0.60237,19,-0.6272,18,-0.6897,27,-0.0410,45,0.77068,38,0.46940,16,-0.8461
ENSG00000165487,MICU2,42,0.19519,37,0.00173,35,-0.0943,22,-0.8219,34,-0.1565,36,-0.0604,44,0.28412,37,0.00416,47,0.35813,32,-0.2111
ENSG00000151835,SACS,49,-0.2867,79,0.46263,47,-0.3698,65,0.15530,80,0.48167,78,0.44681,58,-0.0291,63,0.09352,37,-0.7030,36,-0.7672
ENSG00000165566,AMER2,34,-1.7501,75,-0.5648,136,0.36405,76,-0.5529,101,-0.1032,94,-0.2112,57,-1.0644,118,0.14427,267,1.52785,174,0.77253
ENSG00000139505,MTMR6,27,-1.7483,135,0.75008,131,0.69047,109,0.38554,28,-1.6619,132,0.70219,73,-0.2574,102,0.28333,91,0.09487,38,-1.2513
ENSG00000139496,NUP58,14,-1.4174,49,0.52614,44,0.34681,41,0.20855,36,0.02950,33,-0.1174,35,-0.0235,46,0.41842,25,-0.5293,32,-0.1529
ENSG00000132932,ATP8A2,35,-1.3975,141,0.78891,134,0.70730,85,-0.0285,98,0.18808,75,-0.2185,98,0.21401,88,0.03144,62,-0.5172,40,-1.1867
ENSG00000127870,RNF6,34,-0.7550,98,0.91840,69,0.32726,52,-0.1053,65,0.24926,80,0.58564,60,0.11398,27,-1.1347,32,-0.8489,38,-0.6015
ENSG00000132964,CDK8,7,-1.2768,23,0.47097,22,0.37147,12,-0.5818,23,0.45944,10,-0.8733,9,-1.0018,49,1.77348,16,-0.0716,9,-1.0111
ENSG00000132970,WASF3,63,-1.1222,107,-0.3092,258,1.13056,118,-0.1584,108,-0.2930,70,-0.9532,107,-0.3319,151,0.23370,154,0.26253,190,0.61230
ENSG00000132975,GPR12,6,-1.9339,23,0.17790,36,0.85670,9,-1.3171,51,1.49977,12,-0.8444,13,-0.8359,27,0.42733,28,0.43741,13,-0.6671
ENSG00000152484,USP12,57,-0.1668,78,0.31759,29,-1.2010,37,-0.8476,77,0.30923,112,0.93020,90,0.62811,52,-0.3215,44,-0.5732,35,-0.9246
ENSG00000122026,RPL21,2200,0.60805,681,-1.2273,943,-0.7334,1054,-0.5640,1175,-0.3954,1517,0.00487,1464,-0.0562,1907,0.37252,2167,0.58320,2060,0.49914
ENSG00000122034,GTF3A,75,-0.6604,110,-0.0637,100,-0.2192,148,0.40641,110,-0.0721,173,0.66152,145,0.42016,92,-0.3420,69,-0.7831,96,-0.2743
ENSG00000122033,MTIF3,44,-0.4008,70,0.33256,78,0.50544,41,-0.5015,55,-0.0597,53,-0.0996,75,0.50736,37,-0.6512,45,-0.3486,51,-0.1659
ENSG00000186184,POLR1D,100,0.48166,76,0.03264,65,-0.2109,78,0.07847,94,0.38177,76,0.02771,62,-0.3077,78,0.07289,73,-0.0245,53,-0.5251
ENSG00000132963,POMP,189,-0.0816,169,-0.2554,153,-0.4135,208,0.07510,203,0.03278,232,0.24530,207,0.07463,213,0.11241,201,0.02099,204,0.03841
ENSG00000139514,SLC7A1,44,0.04938,54,0.35722,43,-0.0025,45,0.07429,52,0.31937,54,0.36828,41,-0.0819,29,-0.5828,35,-0.3227,33,-0.3825
ENSG00000122042,UBL3,86,-1.0676,134,-0.3934,259,0.65785,176,0.02726,97,-0.8812,154,-0.1735,206,0.32092,219,0.38224,217,0.36472,143,-0.2949
ENSG00000102781,KATNAL1,22,-0.9413,47,0.24538,61,0.67167,45,0.15843,36,-0.1786,27,-0.6020,46,0.21752,53,0.41460,31,-0.4157,32,-0.3868
ENSG00000189403,HMGB1,366,-0.1774,457,0.17362,514,0.36453,402,-0.0271,316,-0.4053,458,0.17694,311,-0.4701,405,-0.0179,503,0.33102,461,0.18910
ENSG00000120694,HSPH1,90,-1.7293,684,1.50873,300,0.10659,280,0.00011,138,-1.0894,228,-0.3242,378,0.54623,283,0.01703,202,-0.5115,122,-1.2707
ENSG00000187676,B3GLCT,15,-0.7576,40,0.75269,61,1.46019,23,-0.1554,15,-0.7400,10,-1.4432,19,-0.4490,17,-0.6417,39,0.68047,20,-0.3774
ENSG00000073910,FRY,26,-1.5753,138,1.05035,98,0.47379,99,0.48938,65,-0.1759,71,-0.0370,77,0.08442,59,-0.3321,52,-0.5320,41,-0.8714
ENSG00000139597,N4BP2L1,34,-0.0570,62,0.90654,31,-0.2013,25,-0.5244,38,0.11804,38,0.10603,38,0.12392,37,0.05917,20,-0.8722,28,-0.3393
ENSG00000244754,N4BP2L2,92,0.53743,55,-0.2737,82,0.35568,22,-1.6398,71,0.12090,47,-0.5042,48,-0.5445,89,0.49684,94,0.58168,74,0.18915
ENSG00000083642,PDS5B,66,-0.2944,104,0.43871,104,0.43436,89,0.17689,62,-0.3901,51,-0.6708,77,-0.0594,92,0.23409,103,0.42800,48,-0.7793
ENSG00000172915,NBEA,33,-1.4294,106,0.34651,110,0.39921,140,0.79865,72,-0.2694,83,-0.0457,98,0.23589,79,-0.1157,67,-0.3716,54,-0.6963
ENSG00000133083,DCLK1,106,-1.5520,514,0.92566,568,1.09736,274,-0.1036,227,-0.3942,227,-0.3996,345,0.29686,234,-0.3465,179,-0.7615,199,-0.6033
ENSG00000133104,SPART,107,0.86834,77,0.32987,64,0.01583,45,-0.5333,42,-0.6370,57,-0.1643,55,-0.2206,44,-0.5612,86,0.51058,60,-0.0722
ENSG00000180440,SERTM1,27,-0.9529,58,0.21356,37,-0.4821,85,0.84229,72,0.56269,40,-0.3681,61,0.33734,60,0.26120,24,-1.1367,32,-0.7050
ENSG00000120697,ALG5,28,0.10102,27,0.02142,30,0.19780,32,0.30083,31,0.22817,27,0.00810,26,-0.0230,13,-1.0329,21,-0.3333,30,0.19353
ENSG00000120686,UFM1,85,-0.3344,111,0.09375,136,0.41393,75,-0.5140,97,-0.1166,114,0.13743,126,0.32638,117,0.17247,81,-0.3943,85,-0.3310
ENSG00000183722,LHFPL6,147,1.57522,53,-0.1563,89,0.69450,56,-0.0648,54,-0.1167,29,-1.0716,40,-0.6197,25,-1.2975,54,-0.1155,52,-0.1680
ENSG00000133103,COG6,32,-0.1439,68,1.07712,16,-1.1915,44,0.33883,25,-0.5219,50,0.54681,48,0.56854,13,-1.5119,19,-0.9258,25,-0.5427
ENSG00000102738,MRPS31,25,0.33104,25,0.35376,11,-0.8317,25,0.33903,8,-1.3407,26,0.40479,13,-0.6778,34,0.86759,18,-0.1780,21,0.10479
ENSG00000120688,WBP4,31,-0.4671,52,0.34616,48,0.24289,67,0.76284,20,-1.0733,42,0.00890,41,-0.0208,43,0.04105,48,0.23072,24,-0.8060
ENSG00000165572,KBTBD6,26,-1.7731,139,0.84120,107,0.41017,87,0.07278,70,-0.2749,91,0.14721,89,0.12723,78,-0.1082,84,0.00694,54,-0.6574
ENSG00000120696,KBTBD7,5,-2.0721,28,0.39453,30,0.52782,29,0.46045,21,-0.0247,19,-0.1979,19,-0.2543,24,0.14557,23,0.06287,22,0.03138
ENSG00000102760,RGCC,65,-1.3433,53,-1.6504,105,-0.6085,178,0.20871,143,-0.1356,236,0.67019,121,-0.4343,155,-0.0118,297,1.06778,241,0.71026
ENSG00000102780,DGKH,3,-2.5410,19,0.04816,31,0.83132,21,0.23597,9,-1.0070,11,-0.7581,16,-0.2571,35,1.06403,27,0.61307,13,-0.4686
ENSG00000023516,AKAP11,120,-0.9437,266,0.29473,236,0.09818,261,0.26187,238,0.11677,235,0.09213,270,0.35674,187,-0.2622,202,-0.1492,151,-0.5921
ENSG00000120675,DNAJC15,87,0.22426,61,-0.3400,69,-0.1441,80,0.08995,77,0.03011,53,-0.5446,79,0.06385,90,0.26995,87,0.20957,72,-0.0795
ENSG00000151778,SERP2,50,-1.3736,112,-0.1455,98,-0.3517,155,0.36746,91,-0.4742,173,0.55168,164,0.52946,149,0.30938,79,-0.6801,117,-0.0851
ENSG00000102804,TSC22D1,1027,0.67602,833,0.33084,561,-0.2976,978,0.59465,610,-0.1654,689,0.02709,692,0.03622,356,-0.9941,444,-0.6591,573,-0.2656
ENSG00000133114,GPALPP1,13,-1.3479,48,0.71725,25,-0.3453,20,-0.6859,36,0.23813,17,-0.8651,31,0.03798,58,1.04847,36,0.22649,24,-0.4081
ENSG00000188342,GTF2F2,23,-0.7046,45,0.34224,27,-0.4168,42,0.24213,54,0.64090,28,-0.3684,25,-0.6021,37,0.04331,52,0.57849,38,0.09322
ENSG00000180332,KCTD4,3,-3.7742,112,1.45229,21,-1.1921,67,0.55983,42,-0.1687,75,0.76295,51,0.14410,19,-1.3486,33,-0.5285,42,-0.1829
ENSG00000133112,TPT1,4973,1.73548,1001,-0.9165,850,-1.1645,1164,-0.6863,1336,-0.4752,1574,-0.2193,1850,0.03869,1460,-0.3367,1962,0.12873,1885,0.06474
ENSG00000170919,TPT1-AS1,19,0.22772,20,0.32072,22,0.43559,13,-0.3492,12,-0.4255,14,-0.2111,11,-0.5972,27,0.77133,14,-0.2371,16,0.00737
ENSG00000136152,COG3,7,-1.1848,28,0.94091,14,-0.1777,12,-0.4208,9,-0.7900,11,-0.5801,14,-0.1462,25,0.72228,20,0.37132,18,0.23547
ENSG00000123200,ZC3H13,64,-0.4838,88,0.02019,125,0.58128,48,-0.9318,63,-0.5014,44,-1.0378,94,0.12564,121,0.51852,154,0.93051,65,-0.4479
ENSG00000139684,ESD,89,0.18573,87,0.14147,47,-0.7982,66,-0.2773,83,0.07643,55,-0.5741,79,-0.0020,82,0.04983,74,-0.1041,130,0.80896
ENSG00000102468,HTR2A,16,-1.2790,103,1.69558,53,0.52891,51,0.47312,41,0.09903,33,-0.2324,32,-0.3026,13,-1.5937,25,-0.6283,19,-1.0163
ENSG00000136143,SUCLA2,51,-0.8155,116,0.48671,48,-0.8986,146,0.86705,113,0.44769,74,-0.2335,88,0.03596,94,0.15182,62,-0.5077,65,-0.4433
ENSG00000136146,MED4,33,-0.7586,68,0.36701,62,0.21561,48,-0.1717,37,-0.5765,70,0.40863,56,0.05495,56,0.05232,53,-0.0118,55,0.02958
ENSG00000136156,ITM2B,1534,0.46641,1347,0.25390,1454,0.37796,1421,0.34107,1132,-0.0233,800,-0.5659,835,-0.5456,911,-0.3639,922,-0.3464,1449,0.37269
ENSG00000139687,RB1,38,0.31982,44,0.55366,56,0.97880,19,-0.7216,19,-0.7134,20,-0.6813,27,-0.1992,24,-0.4135,31,-0.0119,34,0.16506
ENSG00000102531,FNDC3A,67,0.25845,75,0.42995,63,0.14339,52,-0.1643,62,0.12824,45,-0.3877,45,-0.4080,60,0.07471,69,0.30760,47,-0.3097
ENSG00000102543,CDADC1,12,-0.5722,17,-0.0820,20,0.22395,20,0.22562,26,0.61748,16,-0.1568,14,-0.4404,16,-0.1394,14,-0.3205,25,0.55353
ENSG00000102547,CAB39L,83,0.56080,52,-0.1865,42,-0.5042,65,0.15170,48,-0.3107,58,-0.0209,46,-0.4290,47,-0.3441,63,0.10189,97,0.80699
ENSG00000136144,RCBTB1,19,-0.5968,24,-0.2386,28,0.04297,19,-0.5898,21,-0.4181,25,-0.1223,26,-0.0740,56,1.16850,38,0.49350,21,-0.4292
ENSG00000123179,EBPL,26,0.19713,18,-0.3946,29,0.37765,22,-0.0440,23,-0.0053,32,0.53834,20,-0.2513,21,-0.1505,18,-0.4051,24,0.07775
ENSG00000102753,KPNA3,38,-0.6117,99,0.89539,60,0.07144,74,0.41354,42,-0.4769,57,0.00400,50,-0.2167,62,0.13650,55,-0.0405,39,-0.5784
ENSG00000123178,SPRYD7,10,-2.6901,77,0.41918,69,0.24914,107,0.97188,53,-0.1787,81,0.50143,48,-0.3426,77,0.43324,45,-0.4199,35,-0.8148
ENSG00000204977,TRIM13,23,0.42197,18,0.06314,31,0.90624,16,-0.1640,18,0.06747,16,-0.1579,8,-1.3253,6,-1.5822,25,0.52651,26,0.58832
ENSG00000136104,RNASEH2B,33,-0.3217,32,-0.3743,42,0.05271,64,0.73402,51,0.37354,60,0.61421,32,-0.4044,45,0.15712,38,-0.1247,19,-1.1830
ENSG00000150510,FAM124A,25,0.77616,16,0.05874,9,-0.8458,20,0.37029,15,-0.0774,10,-0.6790,11,-0.5925,10,-0.6613,32,1.21042,12,-0.3858
ENSG00000102786,INTS6,41,1.05318,29,0.44749,15,-0.5746,16,-0.4314,11,-0.9983,14,-0.7107,30,0.59711,19,-0.1868,21,-0.0355,12,-0.9349
ENSG00000136100,VPS36,21,-0.8955,43,0.15863,54,0.52229,44,0.19343,48,0.33280,59,0.69147,33,-0.2681,30,-0.3885,39,-0.0076,22,-0.8588
ENSG00000165416,SUGT1,76,-0.4494,128,0.37860,90,-0.1861,113,0.17361,63,-0.7247,170,0.84685,110,0.14290,69,-0.5906,90,-0.1832,94,-0.1094
ENSG00000136099,PCDH8,25,-2.0485,187,1.04706,7,-3.9376,243,1.52251,71,-0.5105,195,1.12805,115,0.27858,63,-0.7002,10,-3.3523,55,-0.9096
ENSG00000118946,PCDH17,25,-2.6167,199,0.55635,128,-0.1581,91,-0.6752,46,-1.6905,193,0.50545,176,0.39826,210,0.64189,196,0.52740,113,-0.3502
ENSG00000083544,TDRD3,31,0.98577,17,-0.0151,17,-0.0036,18,0.08757,12,-0.4888,15,-0.1738,13,-0.4517,15,-0.1847,15,-0.1744,20,0.27466
ENSG00000280165,PCDH20,6,-2.2572,60,1.31826,38,0.57277,32,0.27447,15,-0.9084,48,0.93818,26,-0.0341,22,-0.2869,12,-1.2365,10,-1.4058
ENSG00000184226,PCDH9,104,-1.2848,315,0.42842,317,0.44108,199,-0.3038,136,-0.8843,167,-0.5763,238,-0.0260,324,0.47430,428,0.94390,188,-0.3925
ENSG00000204899,MZT1,38,-0.9461,99,0.52580,72,0.01733,72,0.02580,86,0.29215,89,0.36025,58,-0.3398,98,0.51077,62,-0.2245,51,-0.5307
ENSG00000083520,DIS3,19,-0.2856,27,0.27135,20,-0.2434,31,0.47083,21,-0.1399,16,-0.5792,24,0.04605,19,-0.2821,19,-0.3000,34,0.61992
ENSG00000188243,COMMD6,297,0.53333,122,-0.8612,94,-1.2624,219,0.04104,190,-0.1826,260,0.31489,246,0.25734,162,-0.4287,214,0.00172,297,0.53362
ENSG00000118939,UCHL3,18,-0.4147,34,0.59703,12,-1.0442,27,0.21804,17,-0.5046,30,0.36879,27,0.24200,12,-1.0099,20,-0.2418,35,0.63962
ENSG00000136153,LMO7,36,-0.8200,122,1.13181,61,-0.0210,43,-0.5495,56,-0.1510,70,0.19705,71,0.25292,56,-0.1358,59,-0.0811,33,-0.9763
ENSG00000178695,KCTD12,193,1.10969,103,0.07529,46,-1.1731,75,-0.4244,119,0.30794,113,0.21597,122,0.38922,42,-1.2938,56,-0.8670,91,-0.1144
ENSG00000005812,FBXL3,53,-0.3346,77,0.26480,80,0.32633,71,0.12809,54,-0.3027,78,0.28551,72,0.16243,43,-0.6468,58,-0.1946,62,-0.0852
ENSG00000005810,MYCBP2,64,-1.3843,275,0.89578,178,0.18098,220,0.52035,157,-0.0163,161,0.01972,173,0.15276,134,-0.2648,132,-0.2953,81,-1.0306
ENSG00000139737,SLAIN1,16,-2.0716,62,-0.0446,53,-0.2954,38,-0.8051,46,-0.4964,40,-0.7316,36,-0.9521,111,0.90810,172,1.68771,92,0.59500
ENSG00000136160,EDNRB,97,0.01291,30,-1.7458,54,-0.8856,121,0.36553,102,0.09082,53,-0.9249,24,-2.2003,104,0.12330,132,0.50719,317,2.09161
ENSG00000152193,OBI1,13,-0.9235,40,0.80005,50,1.17606,21,-0.2016,15,-0.7034,21,-0.2321,23,-0.1234,31,0.37556,16,-0.6697,15,-0.7107
ENSG00000139746,RBM26,37,-1.0667,120,0.77493,105,0.55186,67,-0.1688,89,0.28761,89,0.28027,47,-0.7890,55,-0.4805,100,0.47197,65,-0.2199
ENSG00000102471,NDFIP2,55,-1.4686,289,1.14001,208,0.57738,137,-0.0857,89,-0.7645,169,0.24316,156,0.13049,87,-0.7886,180,0.34239,70,-1.1106
ENSG00000136158,SPRY2,35,-0.7420,55,-0.0363,84,0.64502,39,-0.5621,103,0.98077,30,-0.9761,34,-0.8393,79,0.54577,62,0.15067,65,0.23192
ENSG00000178235,SLITRK1,31,-1.2523,148,1.23204,77,0.13785,55,-0.3869,91,0.41501,58,-0.2900,74,0.10345,61,-0.2275,69,-0.0182,34,-1.0923
ENSG00000165300,SLITRK5,15,-1.7564,96,1.11498,39,-0.3682,58,0.25717,47,-0.0578,54,0.14553,50,0.03356,76,0.71875,19,-1.4263,35,-0.5287
ENSG00000152749,GPR180,2,-2.5984,29,0.95042,19,0.28619,18,0.15563,10,-0.6653,20,0.29896,16,0.03657,12,-0.4983,22,0.47073,12,-0.3969
ENSG00000125285,SOX21,0,-6.0220,8,-1.1284,15,-0.2381,37,1.22464,10,-0.8470,12,-0.6108,9,-1.0747,13,-0.4522,41,1.37693,40,1.35150
ENSG00000134873,CLDN10,50,-1.2610,50,-1.2524,41,-1.5556,146,0.39826,220,1.08771,93,-0.3216,50,-1.3384,86,-0.4429,155,0.49485,312,1.72260
ENSG00000134874,DZIP1,42,-0.0713,26,-0.7927,62,0.55806,32,-0.4947,41,-0.1213,16,-1.4969,40,-0.1608,46,0.06815,87,1.12702,51,0.23888
