Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000176101,SSNA1,406,2.66803,56,-0.9352,86,-0.2619,50,-1.1123,69,-0.6742,79,-0.3889,40,-1.4316,58,-0.8807
ENSG00000187713,TMEM203,30,-0.8905,42,-0.3610,29,-0.9315,75,0.57223,74,0.63799,68,0.42195,39,-0.4906,46,-0.2187
ENSG00000212864,RNF208,252,0.88295,32,-2.3161,192,0.41226,165,0.16144,181,0.36380,139,-0.1156,78,-1.0115,124,-0.2985
ENSG00000188229,TUBB4B,597,1.15222,162,-0.9936,364,0.29073,251,-0.3120,414,0.59873,195,-0.7024,137,-1.2498,209,-0.6012
ENSG00000188986,NELFB,405,2.70441,81,-0.3359,117,0.25511,59,-0.8317,43,-1.4359,82,-0.3179,41,-1.3607,29,-1.8985
ENSG00000165802,NSMF,391,0.56821,187,-0.6281,255,-0.1372,198,-0.5387,202,-0.5706,248,-0.1850,312,0.18880,507,1.02180
ENSG00000182154,MRPL41,806,2.50840,123,-0.8843,163,-0.4424,162,-0.4505,114,-1.0990,139,-0.6852,137,-0.7172,179,-0.2953
ENSG00000148408,CACNA1B,235,1.84939,26,-1.7670,67,-0.3438,94,0.18147,98,0.29128,37,-1.2832,47,-0.9023,52,-0.7405
ENSG00000015171,ZMYND11,30,-1.8934,185,0.98880,114,0.16772,154,0.66594,74,-0.5902,91,-0.2029,98,-0.0843,109,0.08590
ENSG00000151240,DIP2C,30,-0.6684,27,-0.8239,33,-0.5199,80,0.94549,51,0.20815,53,0.24692,32,-0.5753,55,0.28534
ENSG00000107929,LARP4B,30,-1.0557,41,-0.5585,101,0.90381,37,-0.7136,89,0.81953,69,0.26009,44,-0.4497,29,-1.0914
ENSG00000067064,IDI1,30,-2.1438,118,-0.0513,111,-0.1486,143,0.25983,169,0.63176,89,-0.4990,121,-0.0209,149,0.32683
ENSG00000067057,PFKP,30,-2.5125,94,-0.8018,307,1.14934,138,-0.2096,261,1.03314,67,-1.3226,119,-0.4450,136,-0.2290
ENSG00000107959,PITRM1,30,-1.0349,53,-0.1502,56,-0.0649,43,-0.4640,91,0.90007,48,-0.3185,39,-0.6325,72,0.35637
ENSG00000057608,GDI2,30,-2.1724,134,0.11661,143,0.22229,120,-0.0618,205,1.00747,76,-0.7734,117,-0.0957,92,-0.4895
ENSG00000134453,RBM17,30,-1.2735,136,1.18569,49,-0.5321,55,-0.3394,68,-0.0127,69,0.01051,76,0.17243,64,-0.1073
ENSG00000170525,PFKFB3,30,-1.1776,42,-0.6750,38,-0.8095,117,1.02864,104,0.97935,55,-0.2454,59,-0.1417,27,-1.3170
ENSG00000165629,ATP5F1C,30,-2.4785,151,-0.0329,197,0.40498,231,0.67975,205,0.55708,139,-0.1645,147,-0.0792,80,-1.0147
ENSG00000048740,CELF2,395,0.61842,154,-0.9003,271,-0.0085,270,-0.0149,369,0.58809,248,-0.1532,165,-0.7938,213,-0.3940
ENSG00000151461,UPF2,30,-0.7893,105,1.29537,39,-0.3918,55,0.18243,40,-0.3757,46,-0.1049,30,-0.8039,60,0.32235
ENSG00000065665,SEC61A2,30,-1.3091,26,-1.5316,122,0.94552,74,0.09700,130,1.29856,20,-1.8973,53,-0.4321,43,-0.7634
ENSG00000151465,CDC123,405,3.10700,33,-1.4656,29,-1.6557,51,-0.8238,61,-0.6179,76,-0.2031,31,-1.5873,30,-1.6149
ENSG00000183049,CAMK1D,30,-2.8164,37,-2.5448,161,-0.3076,388,1.17453,216,0.18544,502,1.66904,153,-0.3963,58,-1.8551
ENSG00000151468,CCDC3,30,-0.9097,130,1.55109,34,-0.7339,103,1.10699,40,-0.5364,61,0.20242,35,-0.6529,11,-2.3749
ENSG00000123240,OPTN,30,-3.1456,213,-0.2014,314,0.42949,408,0.88499,293,0.36638,299,0.34970,136,-0.9020,189,-0.3895
ENSG00000151474,FRMD4A,30,-0.3660,75,1.16114,33,-0.2259,18,-1.1255,35,-0.1229,25,-0.6214,50,0.46631,38,0.01467
ENSG00000176244,ACBD7,30,-1.5366,62,-0.4398,54,-0.6561,64,-0.3847,43,-1.1021,102,0.37388,214,1.72052,121,0.65893
ENSG00000152465,NMT2,30,-0.3930,49,0.40119,44,0.23878,18,-1.2024,51,0.55964,36,-0.1061,45,0.26001,21,-0.9501
ENSG00000148468,FAM171A1,30,-2.2796,83,-0.7565,119,-0.1839,189,0.57443,213,0.92770,144,0.12236,116,-0.2360,99,-0.4825
ENSG00000026025,VIM,30,-3.5761,2096,4.33300,31,-3.5321,73,-2.2798,68,-2.5373,110,-1.6659,384,0.27462,63,-2.4849
ENSG00000136738,STAM,30,-0.7041,16,-1.6203,76,0.80414,70,0.65473,67,0.69451,32,-0.5972,18,-1.4426,46,-0.0220
ENSG00000165995,CACNB2,30,-1.1880,50,-0.3975,48,-0.4665,163,1.64081,75,0.28433,75,0.23764,39,-0.7800,25,-1.4604
ENSG00000078114,NEBL,30,-2.3543,204,0.61380,129,-0.1420,124,-0.2046,111,-0.4351,110,-0.3951,304,1.33195,146,0.06081
ENSG00000168283,BMI1,30,-0.8202,50,-0.0042,58,0.20928,59,0.24678,58,0.24550,47,-0.1297,53,0.06939,44,-0.2330
ENSG00000150867,PIP4K2A,30,-0.8675,103,1.15228,64,0.33467,17,-1.6646,22,-1.4648,14,-2.0287,41,-0.3649,157,1.99367
ENSG00000148450,MSRB2,30,-1.1450,101,0.80047,116,1.04047,58,-0.1271,32,-1.1509,54,-0.2330,70,0.18828,71,0.20170
ENSG00000107863,ARHGAP21,35,-2.3084,199,0.35265,150,-0.1046,194,0.31280,180,0.21293,155,-0.0610,183,0.21732,168,0.07768
ENSG00000151025,GPR158,401,2.88916,2,-5.5759,98,0.09759,52,-0.9060,98,0.11098,21,-2.2306,35,-1.5040,26,-1.9129
ENSG00000136750,GAD2,841,2.63060,26,-3.1713,440,1.24598,28,-3.0780,77,-1.7019,95,-1.2674,214,-0.0001,126,-0.8340
ENSG00000136754,ABI1,30,-1.8226,62,-0.7292,71,-0.5174,138,0.55872,150,0.83494,125,0.39238,72,-0.4957,88,-0.1703
ENSG00000107890,ANKRD26,30,-0.5594,53,0.34957,18,-1.3521,15,-1.6163,63,0.76833,50,0.26021,46,0.13846,46,0.12631
ENSG00000136758,YME1L1,354,2.19426,140,0.42482,74,-0.5998,60,-0.9107,72,-0.7111,51,-1.1633,95,-0.2023,53,-1.1187
ENSG00000107897,ACBD5,30,-0.7434,55,0.23054,66,0.52922,38,-0.3586,29,-0.8635,38,-0.3847,62,0.42792,84,0.94457
ENSG00000099246,RAB18,373,1.43656,76,-1.1881,112,-0.5947,224,0.51694,138,-0.3018,166,0.02786,133,-0.3312,111,-0.6152
ENSG00000095787,WAC,246,0.71786,144,-0.1756,169,0.08696,184,0.22154,162,0.01333,97,-0.7916,105,-0.6733,176,0.14665
ENSG00000165757,JCAD,30,-0.6887,92,1.15779,54,0.26023,27,-0.8164,52,0.23119,33,-0.5169,25,-0.9818,51,0.15882
ENSG00000148516,ZEB1,30,-1.3175,144,1.22523,79,0.18211,38,-0.9709,66,-0.1157,60,-0.2505,99,0.57075,52,-0.4924
ENSG00000170759,KIF5B,30,-2.2583,200,0.69390,150,0.21145,115,-0.2281,113,-0.2872,81,-0.7624,145,0.15477,242,1.02680
ENSG00000150093,ITGB1,30,-1.2317,366,3.64831,47,-0.5585,2,-5.1096,18,-2.0858,26,-1.4562,45,-0.6180,45,-0.6203
ENSG00000108094,CUL2,30,-0.6916,41,-0.1892,63,0.48838,87,1.06909,64,0.60737,18,-1.4821,36,-0.4063,16,-1.5809
ENSG00000095794,CREM,30,-0.7502,31,-0.7170,23,-1.1146,61,0.39399,67,0.64026,65,0.49994,55,0.22304,34,-0.5461
ENSG00000108100,CCNY,167,0.82900,37,-1.5743,143,0.55399,123,0.30484,77,-0.5052,89,-0.2128,117,0.22445,89,-0.2212
ENSG00000175395,ZNF25,30,-1.3516,47,-0.6496,93,0.42421,83,0.24064,89,0.40975,83,0.23781,80,0.17929,51,-0.5314
ENSG00000198915,RASGEF1A,30,-1.1263,51,-0.3174,25,-1.4001,81,0.44881,91,0.75953,87,0.56926,43,-0.5622,57,-0.1193
ENSG00000169740,ZNF32,30,-0.5999,10,-2.2518,81,1.02987,66,0.67257,33,-0.4748,51,0.24932,57,0.41872,34,-0.4150
ENSG00000107551,RASSF4,30,-0.4314,85,1.32815,48,0.31946,13,-1.6888,31,-0.4148,16,-1.3944,44,0.18130,56,0.58625
ENSG00000265354,TIMM23,31,-0.8855,18,-1.6946,125,1.42925,67,0.31395,72,0.52110,39,-0.5357,34,-0.7637,37,-0.6378
ENSG00000266412,NCOA4,99,0.37449,122,0.72577,110,0.54609,41,-1.0298,78,-0.0169,59,-0.4614,76,-0.0540,47,-0.8153
ENSG00000107643,MAPK8,30,-1.1355,42,-0.6304,43,-0.5682,98,0.75250,107,1.10921,34,-0.9444,23,-1.5514,77,0.33900
ENSG00000197444,OGDHL,30,-1.6388,28,-1.7512,109,0.37157,123,0.56944,153,1.16806,45,-1.0163,48,-0.9193,93,0.10818
ENSG00000227345,PARG,30,-0.1905,48,0.58873,21,-0.7273,10,-1.8590,38,0.23793,34,0.00530,41,0.33152,43,0.38239
ENSG00000122873,CISD1,30,-2.2960,51,-1.5141,253,1.06104,195,0.60747,154,0.24635,202,0.66801,85,-0.7275,94,-0.5754
ENSG00000237949,LINC00844,72,0.01012,152,1.31038,14,-2.4583,1,-5.6485,21,-2.0180,4,-4.0133,158,1.38549,198,1.82585
ENSG00000165443,PHYHIPL,471,1.51741,52,-2.0362,142,-0.5296,143,-0.5214,274,0.63336,113,-0.8829,202,0.03254,112,-0.8907
ENSG00000148541,FAM13C,30,-0.4832,60,0.64115,32,-0.3943,22,-0.9605,69,1.08735,15,-1.5082,30,-0.4976,39,-0.0702
ENSG00000108091,CCDC6,30,-1.8503,58,-0.8470,85,-0.2585,120,0.29015,152,0.82613,142,0.57811,88,-0.2168,75,-0.4519
ENSG00000151150,ANK3,189,-0.1877,79,-1.5388,341,0.79413,181,-0.2612,247,0.28222,222,0.07108,173,-0.3294,235,0.16434
ENSG00000150347,ARID5B,30,-0.6003,88,1.18142,20,-1.1940,21,-1.1299,69,0.91442,60,0.52311,21,-1.1271,16,-1.5595
ENSG00000138311,ZNF365,30,-1.4956,14,-2.5851,41,-1.0125,218,1.81453,131,1.01888,75,-0.0888,44,-0.8984,27,-1.6341
ENSG00000181915,ADO,30,-0.6106,5,-3.1506,50,0.18872,32,-0.4944,74,1.04600,65,0.63551,50,0.18941,18,-1.3797
ENSG00000148572,NRBF2,93,1.29892,8,-2.5944,20,-1.1933,68,0.73952,76,1.12107,13,-1.8407,12,-1.9038,28,-0.7163
ENSG00000171988,JMJD1C,30,-1.2105,154,1.49408,40,-0.7863,36,-0.9363,87,0.54128,60,-0.1479,66,0.02751,30,-1.2065
ENSG00000198739,LRRTM3,30,-0.8002,5,-3.4406,44,-0.2100,81,0.81333,63,0.44317,78,0.75144,66,0.46847,19,-1.4780
ENSG00000108176,DNAJC12,30,-1.2592,27,-1.4142,51,-0.4342,110,0.81103,96,0.69890,108,0.78583,47,-0.5579,42,-0.7625
ENSG00000148634,HERC4,30,-0.4026,28,-0.4973,26,-0.6358,44,0.21969,50,0.47696,60,0.72512,44,0.19811,17,-1.2612
ENSG00000096746,HNRNPH3,30,-2.0299,157,0.53861,92,-0.3236,163,0.60775,119,0.09972,109,-0.0548,132,0.24860,96,-0.2569
ENSG00000204130,RUFY2,30,-0.7985,22,-1.2657,28,-0.9126,79,0.75969,53,0.12133,61,0.34108,74,0.65328,49,-0.0384
ENSG00000060339,CCAR1,30,-1.2305,161,1.55468,58,-0.2135,66,-0.0129,56,-0.2965,43,-0.6645,64,-0.0486,62,-0.1121
ENSG00000198954,KIF1BP,30,-0.8595,18,-1.5901,72,0.54211,56,0.11236,86,1.01555,39,-0.4481,51,-0.0271,29,-0.8865
ENSG00000122958,VPS26A,30,-1.1232,62,0.01258,63,0.03263,55,-0.1817,98,0.92234,36,-0.8551,64,0.06860,49,-0.3498
ENSG00000156515,HK1,37,-2.5819,126,-0.7607,228,0.18799,295,0.61865,346,1.08643,127,-0.7433,115,-0.8897,210,0.05430
ENSG00000171224,FAM241B,544,3.53651,11,-3.2559,51,-1.0797,75,-0.4876,70,-0.6501,52,-1.0429,7,-4.0069,35,-1.6404
ENSG00000079332,SAR1A,30,-1.7444,95,0.03230,122,0.43741,138,0.65087,104,0.21160,85,-0.1489,78,-0.2789,83,-0.1933
ENSG00000180817,PPA1,30,-2.8904,226,0.17158,243,0.29414,238,0.25823,268,0.53572,228,0.18889,134,-0.6585,194,-0.0750
ENSG00000172731,LRRC20,30,-0.1858,10,-1.8266,47,0.53588,65,1.10750,34,-0.0020,27,-0.3289,31,-0.1380,26,-0.3943
ENSG00000148730,EIF4EBP2,30,-1.2341,145,1.34431,49,-0.4734,48,-0.5238,43,-0.7468,48,-0.5054,102,0.71763,89,0.48753
ENSG00000166228,PCBD1,30,-0.6367,91,1.21882,39,-0.2056,29,-0.7024,31,-0.6694,60,0.46447,40,-0.2017,54,0.30366
ENSG00000107738,VSIR,30,-0.6393,89,1.14759,27,-0.8260,24,-0.9985,28,-0.8417,57,0.39573,90,1.17102,35,-0.4147
ENSG00000197746,PSAP,724,-0.5973,892,-0.2700,669,-0.7211,1250,0.27773,1653,0.90287,968,-0.1391,1017,-0.0593,669,-0.7223
ENSG00000107742,SPOCK2,753,1.36370,300,-0.2197,488,0.58543,182,-0.9926,379,0.18575,138,-1.4182,248,-0.5202,224,-0.6769
ENSG00000166295,ANAPC16,30,-1.2978,199,1.89321,46,-0.6464,26,-1.5158,51,-0.5543,73,0.07975,85,0.33932,64,-0.1290
ENSG00000168209,DDIT4,30,-0.7752,148,1.99250,16,-1.7226,36,-0.4810,33,-0.6736,56,0.20930,71,0.59863,19,-1.4506
ENSG00000107745,MICU1,30,-1.1331,56,-0.1536,37,-0.8296,45,-0.5013,113,1.25056,49,-0.3696,52,-0.2751,62,0.00826
ENSG00000182180,MRPS16,654,3.64697,57,-1.1376,53,-1.2401,45,-1.4923,68,-0.9609,67,-0.8921,27,-2.2332,28,-2.2167
ENSG00000138279,ANXA7,617,2.40304,96,-0.9194,119,-0.5820,143,-0.2904,157,-0.1629,94,-0.9470,85,-1.1022,79,-1.2182
ENSG00000107758,PPP3CB,30,-3.6696,121,-1.6263,437,0.38168,680,1.15536,573,1.02228,240,-0.5848,223,-0.6977,243,-0.5666
ENSG00000172586,CHCHD1,30,-1.4353,61,-0.3585,92,0.30862,95,0.37416,67,-0.2272,100,0.45405,77,0.02257,95,0.36243
ENSG00000148660,CAMK2G,164,0.04873,159,-0.0026,143,-0.1705,142,-0.1823,208,0.51705,106,-0.6343,130,-0.3237,171,0.12351
ENSG00000156671,SAMD8,30,-1.1282,95,0.71012,57,-0.1322,74,0.29170,75,0.35344,76,0.33074,57,-0.1290,19,-1.7761
ENSG00000165637,VDAC2,30,-2.3130,177,0.42233,196,0.59016,108,-0.3764,189,0.63023,102,-0.4636,126,-0.1371,116,-0.2691
ENSG00000156113,KCNMA1,32,-2.5762,162,-0.1159,194,0.17814,248,0.58756,232,0.56388,187,0.11846,114,-0.6734,164,-0.0929
ENSG00000148606,POLR3A,30,-0.4832,25,-0.7569,35,-0.2187,70,0.91654,54,0.53518,36,-0.1984,12,-1.7954,50,0.32456
ENSG00000138326,RPS24,30,-4.9791,2029,1.51862,551,-0.6939,413,-1.1397,554,-0.7637,1023,0.29584,1463,0.91018,1074,0.37677
ENSG00000108175,ZMIZ1,427,2.29505,123,-0.0189,54,-1.2958,66,-0.9889,97,-0.4547,97,-0.4023,81,-0.6806,79,-0.7093
ENSG00000165424,ZCCHC24,165,1.24412,159,1.18436,56,-0.5483,18,-2.2638,32,-1.5450,21,-2.0150,87,0.14922,148,1.04720
ENSG00000122359,ANXA11,710,2.30517,93,-1.2367,65,-1.7758,271,0.44941,201,-0.0483,158,-0.4256,72,-1.6247,85,-1.3690
ENSG00000122378,PRXL2A,30,-3.0627,269,0.26421,238,0.06629,245,0.11576,262,0.25639,210,-0.1396,322,0.56833,220,-0.0611
ENSG00000108219,TSPAN14,30,-0.5219,59,0.57012,42,0.00267,57,0.52066,34,-0.3517,44,0.08124,43,0.06772,32,-0.4380
ENSG00000185737,NRG3,30,-0.2451,13,-1.4720,25,-0.5080,41,0.26451,68,1.38746,8,-2.1529,41,0.25724,20,-0.8448
ENSG00000165678,GHITM,93,-2.2515,109,-2.0230,554,0.51456,491,0.31300,726,1.20577,336,-0.3016,342,-0.2752,277,-0.6094
ENSG00000107771,CCSER2,217,0.91946,112,-0.1899,114,-0.1583,87,-0.5852,109,-0.2595,138,0.14669,113,-0.1696,134,0.09979
ENSG00000062650,WAPL,30,-0.2859,54,0.68361,16,-1.2719,62,0.91997,18,-1.1415,28,-0.3662,62,0.92622,34,-0.1019
ENSG00000173267,SNCG,30,-2.8867,57,-1.9499,594,1.93834,126,-0.7503,290,0.69957,152,-0.4644,70,-1.6434,221,0.13213
ENSG00000148671,ADIRF,109,-1.4464,1468,3.50282,42,-2.8660,56,-2.4440,90,-1.8689,166,-0.8161,318,0.22087,161,-0.8564
ENSG00000148672,GLUD1,185,0.07722,110,-0.7474,93,-1.0002,105,-0.8179,173,-0.0373,262,0.65932,349,1.17548,137,-0.4035
ENSG00000138138,ATAD1,309,1.83976,59,-0.9850,109,-0.0250,89,-0.3504,123,0.19813,64,-0.8631,68,-0.7636,53,-1.1582
ENSG00000171862,PTEN,332,1.07687,246,0.54537,207,0.26277,109,-0.7665,173,-0.0347,130,-0.4929,71,-1.4091,149,-0.2759
ENSG00000185745,IFIT1,30,-1.1509,91,0.61629,54,-0.2351,81,0.41617,79,0.44907,60,-0.0712,52,-0.2877,38,-0.7965
ENSG00000180628,PCGF5,162,1.08398,109,0.39858,58,-0.6079,45,-1.0037,74,-0.2592,46,-0.9590,106,0.35396,95,0.17529
ENSG00000165338,HECTD2,30,-0.3500,47,0.36481,34,-0.1259,37,-0.0309,57,0.83617,31,-0.3141,25,-0.6049,18,-1.0982
ENSG00000107854,TNKS2,30,-0.8456,51,-0.0249,30,-0.8513,100,1.13510,58,0.23100,33,-0.6847,59,0.21060,44,-0.2400
ENSG00000107864,CPEB3,30,-0.9785,34,-0.7807,150,1.74605,51,-0.1587,65,0.28850,23,-1.3686,29,-1.0469,58,0.04864
ENSG00000138190,EXOC6,30,-0.8756,54,0.05389,90,0.90295,85,0.79993,51,-0.0486,22,-1.3293,46,-0.2197,44,-0.2957
ENSG00000138207,RBP4,30,-0.9716,16,-1.8878,85,0.69629,82,0.62620,89,0.93369,63,0.18678,28,-1.0499,21,-1.4872
ENSG00000148690,FRA10AC1,30,-1.4836,56,-0.5396,100,0.40326,103,0.44547,87,0.19956,45,-0.8835,87,0.17500,111,0.57026
ENSG00000108231,LGI1,248,1.96268,37,-1.2654,49,-0.8405,51,-0.7788,109,0.50647,64,-0.4235,66,-0.3869,21,-2.0857
ENSG00000095637,SORBS1,30,-2.2211,185,0.60132,109,-0.2709,182,0.57166,110,-0.2929,160,0.35184,194,0.68523,81,-0.7341
ENSG00000077147,TM9SF3,30,-2.0960,218,1.04273,90,-0.4407,48,-1.3865,190,0.95743,96,-0.3375,100,-0.2663,102,-0.2377
ENSG00000187122,SLIT1,747,2.04846,16,-4.0054,255,0.07988,288,0.27748,269,0.19257,115,-1.1679,74,-1.8253,153,-0.7262
ENSG00000171314,PGAM1,669,0.41320,161,-1.8125,733,0.56757,520,-0.0022,740,0.69040,474,-0.1531,339,-0.6828,313,-0.8038
ENSG00000155229,MMS19,30,-0.8932,15,-1.9517,97,1.02455,42,-0.3846,93,1.14747,34,-0.6929,49,-0.1214,25,-1.1570
ENSG00000171160,MORN4,30,-0.7802,36,-0.5147,60,0.31019,47,-0.0651,76,0.85362,47,-0.0885,30,-0.7593,43,-0.2297
ENSG00000155252,PI4K2A,298,2.87150,4,-4.0490,62,-0.1802,55,-0.3658,70,0.03586,11,-2.7726,35,-1.0466,15,-2.2613
ENSG00000155256,ZFYVE27,30,-0.2691,15,-1.2969,63,0.97400,50,0.56876,38,0.12619,49,0.54689,18,-1.0382,17,-1.1146
ENSG00000155265,GOLGA7B,30,-0.5419,2,-4.3408,69,0.82829,48,0.19971,65,0.85547,16,-1.4924,31,-0.4696,54,0.39914
ENSG00000119946,CNNM1,270,2.85501,0,-7.3192,91,0.61622,26,-1.3675,42,-0.7042,66,0.08640,15,-2.1223,13,-2.4054
ENSG00000120053,GOT1,30,-2.9508,90,-1.3302,343,0.81246,185,-0.2169,438,1.57071,127,-0.8009,107,-1.0698,147,-0.5755
ENSG00000196072,BLOC1S2,30,-1.4005,12,-2.7748,120,0.80709,88,0.27549,101,0.59211,84,0.20743,68,-0.1352,64,-0.2247
ENSG00000099194,SCD,30,-3.4659,504,0.86673,238,-0.3753,176,-0.8494,178,-0.9125,201,-0.6380,504,0.86693,702,1.48070
ENSG00000166136,NDUFB8,190,-0.8756,201,-0.7887,399,0.30587,369,0.17449,373,0.22669,391,0.27234,259,-0.3937,425,0.41282
ENSG00000055950,MRPL43,30,-0.6653,28,-0.7716,53,0.25101,79,0.91895,31,-0.6608,50,0.12951,66,0.60316,43,-0.0894
ENSG00000107819,SFXN3,30,-1.1083,59,-0.0474,65,0.09682,82,0.48814,89,0.74348,47,-0.4131,33,-0.9798,56,-0.1504
ENSG00000166167,BTRC,278,1.68837,54,-1.0765,88,-0.3161,133,0.35704,116,0.14142,64,-0.8051,52,-1.1226,64,-0.8009
ENSG00000166171,DPCD,30,-0.5119,18,-1.2546,34,-0.3222,25,-0.7688,61,0.75031,71,0.91281,40,-0.0370,32,-0.3974
ENSG00000107829,FBXW4,346,2.86985,55,-0.5980,52,-0.6834,31,-1.4767,46,-0.9673,69,-0.2470,20,-2.0956,57,-0.5263
ENSG00000198408,OGA,188,-0.4429,219,-0.2006,216,-0.2231,512,1.24832,289,0.28483,200,-0.3431,191,-0.4226,131,-1.0006
ENSG00000120049,KCNIP2,30,-1.3822,31,-1.3118,55,-0.4714,230,2.08654,65,-0.2113,121,0.83482,56,-0.4392,8,-3.3438
ENSG00000166197,NOLC1,30,-1.2707,68,-0.0162,58,-0.2695,107,0.74457,97,0.68260,46,-0.6364,71,0.06140,42,-0.7450
ENSG00000107862,GBF1,30,-0.3012,25,-0.5553,37,0.03097,37,0.04034,59,0.96990,14,-1.4225,23,-0.7004,42,0.22601
ENSG00000059915,PSD,30,-3.9054,214,-1.0088,384,-0.0975,540,0.46598,454,0.20228,672,0.84352,451,0.16437,469,0.23077
ENSG00000107872,FBXL15,32,-1.4644,43,-1.0044,116,0.58612,122,0.66805,98,0.35469,49,-0.8080,83,0.02536,94,0.22174
ENSG00000107874,CUEDC2,30,-1.5339,43,-0.9993,88,0.14173,101,0.36415,89,0.18178,88,0.12497,91,0.19337,110,0.49990
ENSG00000138107,ACTR1A,30,-2.1549,54,-1.2819,96,-0.3931,141,0.21776,268,1.70730,82,-0.6506,66,-0.9735,104,-0.2736
ENSG00000171206,TRIM8,30,-1.2626,99,0.62352,54,-0.3571,63,-0.1177,62,-0.1486,41,-0.7832,101,0.67238,96,0.58636
ENSG00000138175,ARL3,30,-1.7300,63,-0.5976,140,0.68794,97,0.08311,67,-0.5760,138,0.66954,114,0.34295,116,0.37281
ENSG00000166275,BORCS7,30,-1.2770,45,-0.6511,91,0.47353,115,0.88156,77,0.23187,59,-0.2369,82,0.29447,38,-0.9171
ENSG00000076685,NT5C2,30,-0.4573,60,0.65295,21,-0.9837,44,0.14971,45,0.20305,29,-0.5161,60,0.65964,28,-0.5575
ENSG00000148798,INA,30,-2.9095,69,-1.6746,309,0.67525,348,0.88788,304,0.77093,202,-0.0289,117,-0.8860,169,-0.3123
ENSG00000173915,ATP5MD,74,-3.4601,488,-0.6466,860,0.26017,908,0.35164,632,-0.2706,1387,1.08936,636,-0.2285,984,0.48698
ENSG00000107954,NEURL1,30,-1.6753,25,-1.9555,175,1.14969,142,0.77871,64,-0.5881,101,0.20465,102,0.22532,100,0.18341
ENSG00000107957,SH3PXD2A,37,-0.7101,70,0.27815,57,-0.0653,91,0.71983,77,0.51723,42,-0.5391,18,-1.8396,62,0.08069
ENSG00000065613,SLK,30,-1.3667,106,0.62491,18,-2.1422,80,0.15747,109,0.81197,88,0.31132,68,-0.1096,46,-0.7291
ENSG00000148834,GSTO1,30,-1.8796,96,-0.1076,176,0.91272,113,0.15788,116,0.24463,137,0.48901,42,-1.3645,94,-0.1403
ENSG00000148700,ADD3,30,-2.3370,339,1.56151,59,-1.3247,48,-1.6337,70,-1.1857,129,-0.1247,373,1.75859,136,-0.0398
ENSG00000119950,MXI1,30,-1.4445,173,1.41718,78,0.03933,35,-1.1996,69,-0.1899,81,0.08851,86,0.20074,67,-0.2164
ENSG00000108055,SMC3,30,-0.4831,75,1.04420,56,0.51571,21,-1.0159,49,0.33906,20,-1.0976,38,-0.1059,29,-0.5548
ENSG00000150593,PDCD4,30,-1.0538,156,1.73109,32,-0.9594,96,0.80853,51,-0.2772,58,-0.0256,48,-0.3152,9,-2.7304
ENSG00000214413,BBIP1,30,-0.5790,88,1.22487,79,1.01710,36,-0.2951,21,-1.2450,30,-0.5714,53,0.34244,31,-0.5168
ENSG00000108061,SHOC2,30,-1.3722,14,-2.4799,106,0.62803,47,-0.6742,129,1.17600,64,-0.2089,63,-0.2338,73,0.00552
ENSG00000165813,CCDC186,30,-0.5082,35,-0.2699,53,0.41337,38,-0.1131,48,0.28402,39,-0.0708,44,0.08818,36,-0.2148
ENSG00000099204,ABLIM1,30,-1.9469,219,1.23122,100,-0.1008,78,-0.5076,106,-0.0083,114,0.10344,157,0.63687,52,-1.1264
ENSG00000151553,FAM160B1,30,-0.1357,8,-2.0465,64,1.13760,48,0.64266,30,-0.1254,20,-0.7701,33,0.01738,30,-0.1486
ENSG00000165832,TRUB1,30,-1.0319,40,-0.6043,97,0.85483,54,-0.1294,89,0.85951,67,0.24005,19,-1.6990,38,-0.6805
ENSG00000107518,ATRNL1,426,0.94673,116,-1.1586,177,-0.5049,312,0.41016,286,0.30388,194,-0.3628,240,-0.0237,155,-0.7187
ENSG00000165868,HSPA12A,32,-2.7205,63,-1.7463,344,0.96370,270,0.53894,335,1.10960,166,-0.2568,88,-1.2411,122,-0.7441
ENSG00000187164,SHTN1,1709,3.34091,133,-1.4487,147,-1.3040,130,-1.4854,208,-0.8541,97,-1.9269,150,-1.2759,272,-0.3538
ENSG00000165650,PDZD8,30,-0.4832,10,-2.0904,22,-0.9698,72,0.95557,50,0.41230,29,-0.5258,57,0.55323,45,0.17859
ENSG00000107560,RAB11FIP2,352,2.11114,76,-0.5952,55,-1.0956,43,-1.4663,120,0.14649,89,-0.3647,94,-0.2777,52,-1.1839
ENSG00000165669,FAM204A,30,-1.0650,60,0.01977,106,0.97221,80,0.48854,55,-0.1448,37,-0.7464,60,0.00658,53,-0.1901
ENSG00000151893,CACUL1,454,3.09489,38,-1.4424,37,-1.4813,54,-0.9165,70,-0.5777,38,-1.4587,48,-1.0890,65,-0.6253
ENSG00000107581,EIF3A,30,-2.2468,218,0.85342,108,-0.3119,127,-0.0503,177,0.58104,120,-0.1412,110,-0.2784,113,-0.2310
