Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000167106,FAM102A,155,1.40216,61,-0.1373,47,-0.5570,69,0.07843,68,0.03588,59,-0.1872,14,-2.3435,59,-0.1744,79,0.28418
ENSG00000148339,SLC25A25,12,-1.4603,36,0.21126,40,0.44110,28,-0.2218,39,0.38894,52,0.79157,16,-0.9742,20,-0.6877,27,-0.2348
ENSG00000148334,PTGES2,39,-1.5476,156,0.57762,139,0.43485,106,-0.0384,126,0.25765,89,-0.3043,108,-0.0134,71,-0.6469,98,-0.1541
ENSG00000171159,C9orf16,228,-0.8472,608,0.69643,390,-0.0228,310,-0.4078,486,0.36871,261,-0.6402,546,0.51906,413,0.06968,309,-0.3797
ENSG00000148337,CIZ1,53,0.21685,37,-0.3471,58,0.40852,54,0.27294,33,-0.5582,22,-1.1205,72,0.70704,33,-0.5115,47,0.02098
ENSG00000106976,DNM1,69,-3.5160,969,0.43782,1333,1.10913,689,-0.1144,1069,0.67347,324,-1.2563,322,-1.2667,282,-1.4639,692,-0.0971
ENSG00000167110,GOLGA2,42,9.02770,26,-0.7320,53,0.41427,33,-0.4060,43,0.03700,50,0.28592,27,-0.6759,43,0.05428,57,0.48771
ENSG00000175854,SWI5,28,0.39617,19,-0.2209,15,-0.6143,13,-0.8005,17,-0.4241,62,1.75123,14,-0.6941,22,-0.0125,27,0.32627
ENSG00000167112,TRUB2,48,-0.2603,73,0.38927,70,0.38040,70,0.37397,65,0.23324,32,-0.8945,34,-0.7929,43,-0.4221,41,-0.5024
ENSG00000167113,COQ4,49,-0.3376,62,0.01537,68,0.17607,65,0.08967,82,0.52135,62,0.01524,29,-1.1417,42,-0.5859,63,0.03284
ENSG00000167114,SLC27A4,34,-0.8793,56,-0.1352,90,0.68068,67,0.14602,91,0.71135,37,-0.7673,32,-0.9802,33,-0.9384,48,-0.3687
ENSG00000167118,URM1,27,-0.3320,13,-1.4012,35,0.06632,43,0.41167,46,0.53411,33,-0.0334,18,-0.9752,34,-0.0028,33,-0.0148
ENSG00000207955,AL359091.1,319,5.75225,0,-8.2788,5,-2.8931,1,-4.5030,0,-7.4413,0,-7.8802,17,-0.9436,31,-0.0249,2,-4.0262
ENSG00000167123,CERCAM,572,6.11298,0,-6.2509,13,-2.2423,0,-8.1258,4,-3.9139,0,-6.8698,0,-6.2249,41,-0.4272,10,-2.4592
ENSG00000119392,GLE1,14,0.05466,5,-1.5436,18,0.56192,17,0.38337,12,-0.1107,26,1.06595,0,-6.1799,7,-1.0046,14,0.08363
ENSG00000197694,SPTAN1,234,-0.9910,496,0.16602,524,0.28079,555,0.38503,527,0.29303,373,-0.2793,391,-0.2075,292,-0.6547,359,-0.3388
ENSG00000119333,WDR34,16,-0.3131,16,-0.3004,17,-0.2357,19,-0.0792,17,-0.2309,30,0.65383,18,-0.1271,35,0.87185,16,-0.3059
ENSG00000119335,SET,239,0.21483,231,0.16085,177,-0.2791,245,0.28099,228,0.15231,187,-0.1761,223,0.10194,180,-0.2311,146,-0.5562
ENSG00000160445,ZER1,63,-1.2738,177,0.31855,211,0.68438,180,0.38915,147,0.02662,81,-0.8858,115,-0.3509,77,-0.9707,146,0.01530
ENSG00000107021,TBC1D13,39,-0.8376,57,-0.2460,115,0.99653,57,-0.2657,55,-0.3297,55,-0.3007,57,-0.2546,57,-0.2484,84,0.36231
ENSG00000167136,ENDOG,30,-0.7294,81,0.85533,45,-0.1090,53,0.18485,61,0.42320,37,-0.3749,35,-0.4975,36,-0.4145,36,-0.4158
ENSG00000198917,SPOUT1,26,1.03865,18,0.41255,16,0.31201,15,0.13824,8,-0.7567,8,-0.7330,2,-2.6922,12,-0.1896,18,0.44308
ENSG00000171097,KYAT1,8,-0.6361,8,-0.6315,14,0.18242,20,0.86519,10,-0.3455,22,0.93102,0,-5.6509,10,-0.3296,12,0.01849
ENSG00000136802,LRRC8A,115,0.02198,96,-0.2642,68,-0.8512,100,-0.2175,100,-0.2200,309,1.68985,91,-0.3362,99,-0.2093,116,0.03446
ENSG00000175287,PHYHD1,21,0.44373,5,-1.7467,2,-2.7570,7,-1.1442,6,-1.5462,64,2.50514,14,-0.1265,30,1.05776,21,0.46322
ENSG00000175283,DOLK,6,-1.1428,14,-0.0389,22,0.78562,11,-0.4009,18,0.44002,24,0.83766,0,-4.9634,8,-0.7897,15,0.03483
ENSG00000095319,NUP188,14,-0.1618,13,-0.3464,11,-0.6186,30,1.16743,19,0.27658,21,0.45187,10,-0.6636,2,-2.8225,11,-0.5020
ENSG00000148341,SH3GLB2,165,0.09539,160,0.04949,213,0.57114,190,0.35753,142,-0.1531,108,-0.5539,88,-0.8642,121,-0.3870,128,-0.2919
ENSG00000148343,MIGA2,18,-0.7605,25,-0.3109,46,0.72757,26,-0.2896,39,0.41238,19,-0.7013,46,0.65712,16,-1.0156,22,-0.5148
ENSG00000167130,DOLPP1,15,0.07011,13,-0.0881,19,0.53430,16,0.17189,14,-0.0115,19,0.43881,12,-0.2479,2,-2.7923,11,-0.3565
ENSG00000095321,CRAT,38,-0.3948,54,0.13995,59,0.29601,45,-0.1581,46,-0.1284,27,-0.9262,66,0.44602,67,0.47351,43,-0.2168
ENSG00000119383,PTPA,89,-1.0151,203,0.25750,247,0.64654,172,-0.0010,151,-0.2320,150,-0.2153,152,-0.1961,119,-0.5778,217,0.36616
ENSG00000188483,IER5L,18,-0.1760,6,-1.7169,27,0.47674,8,-1.4290,30,0.67480,52,1.53468,12,-0.7873,7,-1.5254,20,-0.0520
ENSG00000148335,NTMT1,26,0.06921,49,1.09298,23,-0.1556,32,0.43921,27,0.12727,5,-2.4062,24,-0.0395,19,-0.4452,13,-0.9493
ENSG00000148331,ASB6,30,0.27944,14,-0.8555,40,0.88605,30,0.32596,24,-0.0836,15,-0.7606,6,-1.9530,17,-0.5428,27,0.14078
ENSG00000136827,TOR1A,24,-0.8203,32,-0.3843,52,0.45063,52,0.43753,63,0.80429,33,-0.3367,13,-1.6512,22,-0.9489,29,-0.5349
ENSG00000136819,C9orf78,76,-0.1618,49,-0.8148,78,-0.1322,94,0.19549,83,-0.0111,133,0.74154,60,-0.5078,79,-0.0896,99,0.26852
ENSG00000136878,USP20,22,-0.9873,64,0.64787,55,0.45010,47,0.15078,55,0.45113,32,-0.4521,12,-1.8859,31,-0.5061,38,-0.1860
ENSG00000187239,FNBP1,146,2.00241,26,-0.8264,25,-0.9749,45,0.00693,20,-1.3108,63,0.53373,30,-0.6231,51,0.19852,45,0.00220
ENSG00000148358,GPR107,66,0.64857,36,-0.3196,50,0.23797,44,0.01697,47,0.11868,50,0.21376,26,-0.8077,30,-0.6011,36,-0.3055
ENSG00000107130,NCS1,57,-2.4639,340,0.21507,252,-0.2793,427,0.65532,361,0.34461,230,-0.3975,170,-0.8604,336,0.19500,351,0.26194
ENSG00000130707,ASS1,29,-1.3791,26,-1.4957,10,-2.9405,58,-0.3478,236,2.58942,112,0.71176,46,-0.6619,24,-1.6151,12,-2.5940
ENSG00000107164,FUBP3,61,0.88369,29,-0.2806,27,-0.4591,28,-0.4012,23,-0.7197,62,0.91017,21,-0.8104,38,0.10363,58,0.78864
ENSG00000130713,EXOSC2,10,-1.2079,27,0.24079,40,1.01106,33,0.64445,18,-0.4052,14,-0.6857,2,-3.4912,10,-1.2685,30,0.45193
ENSG00000097007,ABL1,101,1.73274,27,-0.4570,36,0.00848,43,0.32989,22,-0.8115,31,-0.2508,10,-1.9227,25,-0.5503,36,-0.0187
ENSG00000130720,FIBCD1,0,-5.7978,30,-0.4200,106,2.00324,52,0.48723,10,-2.1760,15,-1.4625,74,1.02104,5,-2.9146,13,-1.6160
ENSG00000126878,AIF1L,339,3.50510,5,-3.4006,17,-1.8213,5,-3.4603,9,-2.7239,38,-0.5902,105,1.04257,88,0.75279,23,-1.3149
ENSG00000126883,NUP214,20,-0.0802,25,0.21145,25,0.27058,14,-0.6781,24,0.15784,38,0.91480,19,-0.1901,13,-0.6993,17,-0.3976
ENSG00000160539,PLPP7,15,0.15217,10,-0.5320,24,0.97999,12,-0.2169,18,0.43494,0,-4.2588,14,-0.0344,7,-1.0974,13,-0.0727
ENSG00000130723,PRRC2B,82,-1.3401,198,0.00925,298,0.74932,248,0.40357,166,-0.2930,169,-0.2415,136,-0.5761,149,-0.4361,210,0.09544
ENSG00000130714,POMT1,34,-0.3992,50,0.19229,27,-0.8242,55,0.40221,75,0.99283,51,0.23931,22,-1.0678,29,-0.6245,27,-0.7284
ENSG00000130717,UCK1,85,1.13285,40,-0.0830,38,-0.1624,38,-0.1819,34,-0.3487,36,-0.2560,54,0.40194,38,-0.1489,32,-0.4168
ENSG00000107263,RAPGEF1,48,-0.6067,81,0.18267,90,0.40086,60,-0.2932,77,0.12462,73,0.02324,72,0.01011,66,-0.1359,66,-0.1229
ENSG00000160563,MED27,15,-0.8923,6,-2.2723,20,-0.4471,51,1.19926,34,0.38858,57,1.23237,0,-6.6177,13,-1.1320,22,-0.3185
ENSG00000196358,NTNG2,43,-0.5077,30,-1.0231,31,-1.0558,114,1.22696,21,-1.6743,77,0.41411,22,-1.4999,100,0.83486,109,0.98805
ENSG00000107290,SETX,63,0.75236,27,-0.5424,47,0.34029,51,0.46231,29,-0.5165,13,-1.5884,45,0.23056,20,-1.0310,47,0.27992
ENSG00000125484,GTF3C4,26,0.11934,24,0.00934,37,0.78238,20,-0.2527,17,-0.5595,21,-0.2064,15,-0.6765,24,-0.0049,28,0.24416
ENSG00000165698,SPACA9,16,-0.8860,29,-0.0140,32,0.17546,15,-1.0441,31,0.08178,75,1.54880,23,-0.3441,18,-0.7398,33,0.20119
ENSG00000165699,TSC1,29,-0.3350,45,0.36670,36,0.03587,45,0.39871,37,0.06225,23,-0.6842,46,0.39552,21,-0.8180,29,-0.3422
ENSG00000148308,GTF3C5,47,0.89417,18,-0.5863,28,0.08677,28,0.04195,37,0.58118,16,-0.8033,8,-1.7523,21,-0.3750,26,-0.0477
ENSG00000160271,RALGDS,134,1.31849,41,-0.5817,47,-0.3993,66,0.17087,46,-0.4548,90,0.63675,41,-0.5964,43,-0.5171,54,-0.1683
ENSG00000148296,SURF6,54,0.53111,40,0.03477,65,0.94575,31,-0.3575,38,-0.0523,29,-0.4649,7,-2.4087,38,-0.0351,30,-0.4165
ENSG00000148297,MED22,44,0.90105,25,-0.0225,43,0.95653,23,-0.1394,18,-0.5825,8,-1.7068,9,-1.5482,18,-0.5404,32,0.37647
ENSG00000148303,RPL7A,815,0.11136,950,0.35733,545,-0.5571,622,-0.3388,646,-0.2738,1318,0.89555,1020,0.47119,857,0.19155,523,-0.5756
ENSG00000148290,SURF1,96,1.03775,31,-0.7717,44,-0.2230,35,-0.6318,39,-0.4233,59,0.24069,65,0.39950,78,0.67899,43,-0.2579
ENSG00000148291,SURF2,36,-0.1986,44,0.07953,31,-0.4820,61,0.68683,40,-0.0580,40,-0.0464,40,-0.0615,40,-0.0639,34,-0.3182
ENSG00000148248,SURF4,100,0.58580,44,-0.7059,96,0.58466,71,0.03480,55,-0.3983,75,0.11639,49,-0.5310,57,-0.3034,64,-0.1216
ENSG00000148300,REXO4,20,0.14976,19,0.02483,9,-1.0457,25,0.51259,18,-0.0442,23,0.38604,12,-0.6459,26,0.52327,16,-0.1793
ENSG00000160326,SLC2A6,5,-2.6847,25,-0.5166,56,0.87663,27,-0.4166,54,0.79378,54,0.71578,22,-0.7047,10,-1.8075,26,-0.4620
ENSG00000197859,ADAMTSL2,15,-0.1871,21,0.36667,28,0.87421,7,-1.3637,36,1.44283,6,-1.4766,7,-1.3189,6,-1.5741,6,-1.4529
ENSG00000160293,VAV2,14,-0.0374,12,-0.2589,32,1.51880,3,-2.2858,9,-0.7018,2,-2.8917,21,0.58192,21,0.59475,14,-0.0211
ENSG00000235106,BRD3OS,41,-0.7387,55,-0.2923,82,0.36573,82,0.35173,80,0.30510,51,-0.4327,46,-0.5795,57,-0.2563,66,-0.0312
ENSG00000169925,BRD3,71,1.19946,8,-2.0426,52,0.77310,32,-0.0948,18,-1.0384,12,-1.5627,20,-0.8263,50,0.59089,43,0.37475
ENSG00000196363,WDR5,18,-1.2764,38,-0.1696,62,0.66272,35,-0.3451,77,1.08485,37,-0.2424,17,-1.3644,18,-1.2904,38,-0.1990
ENSG00000186350,RXRA,23,-1.3368,54,-0.0688,71,0.39997,58,0.03656,41,-0.5452,80,0.55173,53,-0.1014,59,0.07036,70,0.33874
ENSG00000130558,OLFM1,119,-2.5061,523,-0.2908,623,-0.0192,577,-0.1518,1665,1.97370,228,-1.5491,300,-1.1384,247,-1.4270,418,-0.6358
ENSG00000196422,PPP1R26,16,-0.9765,41,0.52406,31,0.07284,25,-0.2957,26,-0.2311,51,0.86898,36,0.29237,22,-0.4756,27,-0.1279
ENSG00000160345,C9orf116,3,-2.4584,19,0.10027,18,0.05456,21,0.30984,32,1.09411,14,-0.3558,9,-1.0468,11,-0.7739,14,-0.3607
ENSG00000122140,MRPS2,19,-1.1101,23,-0.8741,53,0.47415,40,-0.0423,54,0.49937,35,-0.2221,48,0.26450,31,-0.4117,38,-0.1207
ENSG00000107147,KCNT1,0,-8.1883,34,0.50472,42,0.99523,27,0.16078,38,0.77216,8,-1.6920,5,-2.2561,12,-1.1007,22,-0.1369
ENSG00000130559,CAMSAP1,42,-0.3704,60,0.18423,67,0.40280,66,0.37060,73,0.56385,19,-1.5476,31,-0.8133,27,-1.0157,48,-0.1537
ENSG00000130560,UBAC1,101,-0.0215,53,-0.9996,58,-0.9378,128,0.39193,140,0.55649,123,0.28592,115,0.17458,87,-0.2483,99,-0.0506
ENSG00000148411,NACC2,149,1.21094,56,-0.3675,42,-0.8744,34,-1.1886,54,-0.4567,86,0.30596,53,-0.4568,111,0.71229,138,1.08117
ENSG00000238227,TMEM250,22,-1.0492,61,0.50708,72,0.88093,52,0.26605,42,-0.0855,26,-0.7845,6,-2.8868,26,-0.8190,59,0.45177
ENSG00000165661,QSOX2,18,0.09629,16,-0.0305,16,-0.1254,25,0.68731,19,0.25332,11,-0.6063,6,-1.3997,11,-0.6248,19,0.17922
ENSG00000160360,GPSM1,44,-0.4163,54,-0.0860,75,0.47023,70,0.34247,48,-0.2966,75,0.43241,38,-0.6435,38,-0.6395,54,-0.0908
ENSG00000165684,SNAPC4,16,-0.4700,25,0.17707,24,0.14545,37,0.92914,18,-0.3438,17,-0.3732,5,-2.0780,18,-0.3546,27,0.27505
ENSG00000165689,ENTR1,15,-0.4121,25,0.30797,25,0.34990,34,0.90975,15,-0.4792,23,0.16832,14,-0.5876,8,-1.4065,12,-0.7795
ENSG00000165688,PMPCA,33,-0.6504,42,-0.2530,61,0.36594,59,0.28477,48,-0.0578,85,0.85438,30,-0.7673,32,-0.6757,40,-0.3480
ENSG00000148384,INPP5E,12,-1.3697,10,-1.6293,27,-0.1937,54,1.07479,34,0.21486,52,0.87520,18,-0.7458,16,-0.9128,23,-0.4246
ENSG00000148396,SEC16A,29,-0.4779,44,0.15165,58,0.66867,58,0.65701,35,-0.2316,17,-1.2991,26,-0.6804,23,-0.8240,40,-0.0190
ENSG00000148400,NOTCH1,68,1.62021,7,-1.8439,9,-1.7129,6,-2.2980,9,-1.6157,86,2.05434,32,0.34179,46,0.92254,23,-0.1725
ENSG00000172889,EGFL7,14,-2.8017,81,-0.1970,169,1.13653,41,-1.3061,100,0.14424,155,0.83912,122,0.45477,45,-1.0735,66,-0.5023
ENSG00000169692,AGPAT2,3,-2.7786,11,-0.9632,13,-0.7199,21,0.04644,30,0.67314,34,0.84842,32,0.72289,10,-0.9971,26,0.38972
ENSG00000165716,DIPK1B,20,-2.0784,73,-0.1150,76,-0.0604,119,0.74552,115,0.67561,71,-0.1699,76,-0.0485,37,-1.1568,50,-0.7115
ENSG00000233016,SNHG7,74,0.34439,72,0.29158,52,-0.2291,59,-0.0021,67,0.20523,64,0.11521,50,-0.2641,55,-0.1262,43,-0.5124
ENSG00000244187,TMEM141,70,0.01273,57,-0.2900,52,-0.4791,54,-0.4072,111,0.87278,44,-0.6951,129,1.01965,57,-0.3009,37,-0.9588
ENSG00000196642,RABL6,114,-0.1075,132,0.12331,78,-0.7534,144,0.28366,170,0.59757,69,-0.8665,117,-0.0734,99,-0.3343,152,0.34699
ENSG00000232434,AJM1,26,-1.1892,57,0.02748,78,0.58631,58,0.06009,49,-0.2197,53,-0.0829,57,0.01264,60,0.10214,50,-0.1677
ENSG00000054148,PHPT1,381,0.63823,261,0.03227,162,-0.7606,183,-0.5648,262,0.04098,460,0.95461,226,-0.1937,323,0.36993,206,-0.3378
ENSG00000107223,EDF1,336,-0.1851,511,0.47825,304,-0.3735,396,0.08075,340,-0.1829,450,0.27475,509,0.47370,346,-0.1392,309,-0.3167
ENSG00000159069,FBXW5,95,0.13880,152,0.89591,96,0.17139,56,-0.7410,88,0.01968,74,-0.2539,101,0.22572,65,-0.4539,80,-0.1465
ENSG00000107317,PTGDS,5487,1.87994,761,-1.3354,567,-1.8706,499,-2.0643,732,-1.4784,4659,1.57297,1266,-0.5658,3126,0.87447,2986,0.79750
ENSG00000214402,LCNL1,31,1.35426,10,-0.4340,9,-0.6022,9,-0.5812,6,-1.3241,7,-0.8914,20,0.65968,16,0.23586,28,1.18279
ENSG00000148362,PAXX,109,0.34271,74,-0.2589,79,-0.1712,99,0.21595,73,-0.3076,107,0.32541,112,0.38827,88,0.01542,57,-0.6482
ENSG00000107331,ABCA2,738,2.68305,96,-0.8437,129,-0.4262,139,-0.3010,137,-0.3352,90,-0.9421,49,-1.8458,124,-0.4554,90,-0.9447
ENSG00000107281,NPDC1,140,-1.2711,314,-0.0421,333,0.05351,433,0.52328,423,0.48124,349,0.12329,234,-0.4992,228,-0.5407,232,-0.5147
ENSG00000054179,ENTPD2,53,1.66851,2,-2.8593,11,-0.9373,10,-1.0250,0,-4.7208,83,2.56160,1,-3.7714,28,0.59922,22,0.20653
ENSG00000186193,SAPCD2,40,1.40857,7,-1.3545,3,-2.7059,11,-0.6732,46,2.01354,1,-3.2834,1,-3.4538,24,0.58723,9,-0.9261
ENSG00000177239,MAN1B1,37,-0.8931,46,-0.5593,92,0.59664,60,-0.1555,68,0.04797,112,0.86613,52,-0.3741,27,-1.3160,76,0.23308
ENSG00000176978,DPP7,110,0.33049,81,-0.1496,63,-0.5811,76,-0.2622,97,0.13752,150,0.83752,93,0.07031,61,-0.5855,103,0.23225
ENSG00000176884,GRIN1,65,-3.4464,971,0.62030,1094,0.93270,738,0.19609,612,-0.1303,362,-0.9219,487,-0.4708,307,-1.1691,837,0.37907
ENSG00000176101,SSNA1,118,0.98927,66,0.03175,50,-0.4372,40,-0.7902,95,0.71095,39,-0.7697,73,0.19765,57,-0.1856,49,-0.4098
ENSG00000176058,TPRN,135,2.48288,17,-1.0437,27,-0.3348,29,-0.2061,25,-0.4777,6,-2.4209,25,-0.4475,27,-0.3237,25,-0.4180
ENSG00000187713,TMEM203,27,-0.7747,30,-0.5820,55,0.37161,53,0.31237,57,0.43752,38,-0.2398,53,0.27791,24,-0.9215,31,-0.5597
ENSG00000212864,RNF208,24,-2.1722,126,0.34799,129,0.43314,108,0.12212,108,0.11488,51,-1.0501,109,0.11752,67,-0.6355,145,0.58512
ENSG00000188229,TUBB4B,121,-1.5981,398,0.21557,421,0.33633,456,0.48489,532,0.77572,349,0.00798,164,-1.1466,125,-1.5536,195,-0.8897
ENSG00000188986,NELFB,48,-0.4703,78,0.28244,88,0.54281,62,-0.0706,43,-0.6770,95,0.61609,48,-0.4495,53,-0.3088,69,0.10369
ENSG00000198435,NRARP,1,-3.3998,2,-2.4824,9,-0.7735,14,-0.0071,9,-0.6539,63,2.69000,0,-6.2364,21,0.66444,16,0.20887
ENSG00000187609,EXD3,18,-0.1846,12,-0.8098,15,-0.4611,25,0.32637,22,0.14241,62,1.88553,1,-4.1611,10,-0.9922,17,-0.3114
ENSG00000188747,NOXA1,9,-1.3824,26,0.15044,21,-0.2082,18,-0.4305,64,1.99028,7,-1.6785,7,-1.8012,5,-2.2553,24,0.00047
ENSG00000165802,NSMF,220,-0.8102,444,0.27609,381,0.03798,372,-0.0055,308,-0.3275,440,0.26010,435,0.24284,438,0.25457,378,0.02082
ENSG00000130653,PNPLA7,10,-0.6430,6,-1.3836,27,0.93654,23,0.65209,13,-0.3304,17,0.10682,3,-2.4488,12,-0.4625,17,0.13377
ENSG00000182154,MRPL41,109,-0.4288,196,0.49027,79,-0.9809,134,-0.1195,186,0.46163,198,0.51207,142,-0.0209,138,-0.0603,143,-0.0084
ENSG00000148399,DPH7,31,0.69385,8,-1.3191,13,-0.7466,35,1.02546,13,-0.7607,32,0.74286,16,-0.3466,15,-0.4527,18,-0.1821
ENSG00000165724,ZMYND19,12,-1.1106,49,1.05210,30,0.26173,22,-0.2299,32,0.37880,12,-1.1214,39,0.66931,9,-1.4808,18,-0.5740
ENSG00000197070,ARRDC1,13,-0.7721,15,-0.5390,30,0.64413,19,-0.1482,20,-0.0573,29,0.50706,12,-0.8417,20,-0.1122,25,0.25858
ENSG00000203993,ARRDC1-AS1,36,1.09890,15,-0.2669,13,-0.5586,25,0.51981,17,-0.0930,32,0.90412,7,-1.3160,8,-1.2130,10,-0.8471
ENSG00000181090,EHMT1,45,1.49669,13,-0.5249,13,-0.5120,17,-0.0907,20,0.18185,6,-1.6595,10,-0.8810,21,0.24789,21,0.25620
ENSG00000148408,CACNA1B,3,-4.2555,31,-0.8310,63,0.29255,92,1.00689,75,0.62689,39,-0.4789,32,-0.7899,25,-1.1449,49,-0.1330
ENSG00000015171,ZMYND11,104,0.00967,97,-0.1068,114,0.16531,108,0.06292,87,-0.3005,141,0.48422,100,-0.0546,93,-0.1704,93,-0.1745
ENSG00000151240,DIP2C,64,0.53431,37,-0.3292,37,-0.3637,77,0.95676,46,0.00769,20,-1.2554,32,-0.5492,30,-0.6443,46,0.02140
ENSG00000107929,LARP4B,31,-0.7642,57,0.18920,88,1.02478,44,-0.2405,61,0.34615,18,-1.5396,30,-0.7732,36,-0.5286,47,-0.0945
ENSG00000107937,GTPBP4,37,0.10720,43,0.33562,48,0.57835,46,0.47469,34,-0.0427,16,-1.2045,22,-0.7238,21,-0.7793,24,-0.5768
ENSG00000067064,IDI1,166,-0.0723,220,0.37670,169,-0.0430,208,0.31561,171,-0.0237,238,0.50249,129,-0.4541,105,-0.7750,129,-0.4641
ENSG00000047056,WDR37,20,-0.4562,24,-0.1998,36,0.50051,47,1.01421,26,-0.0838,4,-2.7540,3,-3.2644,20,-0.4877,37,0.50036
ENSG00000185736,ADARB2,90,2.18460,5,-2.4023,2,-3.4222,42,0.93731,28,0.19890,12,-1.1189,15,-0.8267,23,-0.1595,13,-0.9639
ENSG00000067057,PFKP,61,-2.1117,253,0.02045,335,0.52802,332,0.50942,434,1.02929,146,-0.8210,130,-0.9953,88,-1.5731,112,-1.2240
ENSG00000107959,PITRM1,33,-0.6782,52,0.02378,52,0.00279,77,0.73350,66,0.44792,30,-0.8447,32,-0.7312,42,-0.3024,38,-0.4582
ENSG00000067082,KLF6,17,-0.5912,3,-2.9885,28,0.16679,16,-0.7320,17,-0.5950,95,2.31684,18,-0.5158,21,-0.2858,25,-0.0041
ENSG00000151632,AKR1C2,4,-2.0439,8,-1.2052,13,-0.4382,13,-0.4878,47,1.94606,26,0.61929,6,-1.5181,13,-0.4877,8,-1.2167
ENSG00000196139,AKR1C3,38,1.18732,6,-1.6025,6,-1.7377,5,-1.8799,28,0.74321,45,1.45978,7,-1.4772,16,-0.2220,31,0.79843
ENSG00000173848,NET1,46,0.53741,10,-1.7285,26,-0.4079,9,-2.0631,12,-1.5637,110,2.05465,94,1.75457,22,-0.5982,20,-0.7533
ENSG00000196372,ASB13,37,0.62097,9,-1.5397,15,-0.8284,35,0.63029,45,1.10399,10,-1.3209,3,-2.9980,23,-0.1331,26,0.04668
ENSG00000108021,TASOR2,6,-1.7914,11,-0.8830,28,0.59726,14,-0.6152,22,0.17646,32,0.76466,14,-0.5267,19,-0.0533,29,0.60680
ENSG00000057608,GDI2,124,0.00499,108,-0.2116,168,0.54980,114,-0.1381,99,-0.3769,119,-0.0560,203,0.79639,79,-0.6868,88,-0.5188
ENSG00000134452,FBH1,22,-0.4054,21,-0.4711,34,0.27534,39,0.50511,33,0.22536,35,0.28041,11,-1.4856,23,-0.3729,25,-0.2226
ENSG00000134453,RBM17,64,0.10261,33,-0.9043,37,-0.7760,65,0.14219,67,0.20297,104,0.90434,69,0.24087,65,0.13794,42,-0.5391
ENSG00000170525,PFKFB3,124,1.36162,29,-0.9347,49,-0.1569,49,-0.1686,34,-0.7826,112,1.18067,12,-2.1727,60,0.16993,48,-0.1752
ENSG00000198879,SFMBT2,10,-0.4404,9,-0.6402,7,-1.0190,29,1.42219,4,-1.7176,17,0.30521,4,-1.8668,15,0.10631,29,1.18776
ENSG00000123243,ITIH5,7,-1.9687,2,-3.2518,3,-3.0064,1,-4.6962,0,-5.8168,212,4.51748,67,1.58062,7,-1.9293,6,-2.1751
ENSG00000165629,ATP5F1C,106,-1.0439,219,0.06679,158,-0.4790,261,0.38018,343,0.89978,249,0.26823,185,-0.1968,112,-0.9656,127,-0.7761
ENSG00000048740,CELF2,33,-2.5223,228,0.40727,263,0.71841,202,0.23461,191,0.13896,128,-0.5035,83,-1.1585,104,-0.8160,233,0.43984
ENSG00000151461,UPF2,24,-0.1801,28,0.02029,40,0.67372,25,-0.1588,19,-0.6162,8,-1.8123,35,0.35438,31,0.16243,37,0.44880
ENSG00000181192,DHTKD1,25,0.76277,26,0.84264,4,-2.1832,9,-0.9247,7,-1.1535,50,1.98849,0,-5.2192,27,0.89644,18,0.18948
ENSG00000065665,SEC61A2,46,-0.2742,42,-0.3897,88,0.88009,73,0.52900,66,0.34354,13,-2.0975,19,-1.5840,40,-0.4656,38,-0.5679
ENSG00000165609,NUDT5,48,1.80136,2,-2.6276,13,-0.4394,14,-0.2524,13,-0.3635,24,0.58457,13,-0.3590,16,-0.0710,14,-0.2231
ENSG00000151465,CDC123,40,-0.6934,42,-0.6362,52,-0.3150,96,0.75873,115,1.10971,72,0.20261,12,-2.4155,39,-0.7281,26,-1.3167
ENSG00000183049,CAMK1D,16,-1.9553,57,-0.0336,54,-0.1396,42,-0.5506,90,0.77414,36,-0.7544,36,-0.7325,69,0.24613,118,1.13622
ENSG00000151468,CCDC3,0,-5.9095,6,-1.5073,14,-0.3022,12,-0.6440,29,0.95221,48,1.70605,0,-4.5981,21,0.30293,21,0.32348
ENSG00000123240,OPTN,101,-0.5085,99,-0.5358,127,-0.1720,113,-0.3614,251,1.08791,107,-0.4184,183,0.41942,109,-0.3960,102,-0.4987
ENSG00000107537,PHYH,33,0.73363,11,-0.9263,15,-0.5583,12,-0.9332,25,0.34843,20,-0.0630,12,-0.8116,41,1.09286,28,0.50091
ENSG00000086475,SEPHS1,51,0.48332,21,-0.8722,27,-0.5379,51,0.55907,33,-0.2182,37,-0.0160,29,-0.4008,48,0.39801,41,0.13339
ENSG00000151474,FRMD4A,22,-0.6737,41,0.23377,41,0.26572,28,-0.3759,31,-0.2154,35,0.00753,63,0.94739,27,-0.4037,33,-0.1037
ENSG00000065809,FAM107B,302,4.94226,0,-8.3033,20,-0.8221,0,-5.7035,0,-7.6095,0,-5.9118,2,-3.9012,49,0.60366,11,-1.6676
