Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000069667,RORA,42,1.35232,12,-0.7114,16,-0.2405,7,-1.4104,14,-0.4272,13,-0.6005,28,0.66183,5,-1.8010,31,0.80026,19,-0.0092
ENSG00000129003,VPS13C,67,0.59747,38,-0.3171,30,-0.6691,34,-0.4650,44,-0.0839,65,0.53962,63,0.49480,36,-0.4061,52,0.18126,40,-0.2340
ENSG00000171914,TLN2,26,-1.7341,84,0.06837,82,0.03369,45,-0.8953,35,-1.2741,92,0.21889,111,0.52225,127,0.73456,105,0.42449,89,0.18355
ENSG00000140416,TPM1,385,1.61851,96,-0.6812,131,-0.1975,83,-0.9032,46,-1.7909,105,-0.5367,144,-0.0463,177,0.27798,113,-0.4251,178,0.31949
ENSG00000103642,LACTB,15,-0.2015,10,-0.7983,20,0.30776,7,-1.3424,5,-1.6640,18,0.15173,23,0.52662,30,0.93349,16,-0.0663,20,0.28879
ENSG00000185088,RPS27L,257,1.51407,59,-0.8926,94,-0.1740,83,-0.3586,142,0.49145,122,0.24145,72,-0.5799,67,-0.6892,119,0.19720,69,-0.7041
ENSG00000166128,RAB8B,27,-0.3885,20,-0.8211,32,-0.1354,29,-0.2706,26,-0.4304,45,0.40474,52,0.66543,35,0.02021,46,0.44165,34,-0.0085
ENSG00000138613,APH1B,28,0.98456,16,0.10877,9,-0.6825,13,-0.2554,10,-0.5945,19,0.41106,25,0.83815,9,-0.7682,14,-0.1513,11,-0.5430
ENSG00000103657,HERC1,74,-0.5327,97,-0.1117,82,-0.3710,51,-1.1003,28,-1.9961,125,0.28325,197,1.04794,176,0.84834,128,0.32949,95,-0.1608
ENSG00000166797,CIAO2A,28,0.65184,11,-0.8269,8,-1.1905,17,-0.1098,24,0.40287,26,0.54000,21,0.19687,16,-0.2253,26,0.49194,14,-0.5046
ENSG00000028528,SNX1,32,-0.2751,21,-0.9110,27,-0.5502,44,0.21853,39,0.05257,69,0.97994,31,-0.3359,37,-0.0527,36,-0.0679,41,0.15073
ENSG00000166794,PPIB,241,1.21622,51,-1.2443,57,-1.0956,53,-1.1891,102,-0.1981,112,-0.0524,103,-0.1929,138,0.27132,157,0.48623,131,0.21564
ENSG00000180357,ZNF609,20,0.44351,26,0.91787,23,0.67565,17,0.21360,21,0.51429,6,-1.2156,6,-1.2342,15,0.04472,7,-1.1015,11,-0.5138
ENSG00000180304,OAZ2,164,0.31509,106,-0.3684,130,-0.0628,116,-0.2390,95,-0.5503,172,0.38794,115,-0.2535,164,0.31708,146,0.12449,138,0.03908
ENSG00000241839,PLEKHO2,38,1.55764,10,-0.6067,22,0.61005,37,1.48729,20,0.46163,8,-0.9594,1,-3.8054,0,-5.5831,8,-0.8764,11,-0.5883
ENSG00000090487,SPG21,67,1.02305,20,-0.8853,30,-0.3084,32,-0.1653,20,-0.8691,52,0.57263,35,-0.0620,29,-0.3296,25,-0.5434,43,0.31395
ENSG00000090470,PDCD7,19,-0.6677,18,-0.7518,20,-0.5996,15,-1.0371,18,-0.7199,55,1.02755,45,0.67903,36,0.32262,19,-0.6484,39,0.51202
ENSG00000166855,CLPX,29,0.03056,23,-0.3039,17,-0.7254,29,0.03262,27,-0.0771,27,-0.0533,30,0.10059,30,0.11206,39,0.52728,29,0.05670
ENSG00000074603,DPP8,51,0.13626,39,-0.2933,38,-0.3558,24,-1.0496,22,-1.1804,75,0.75462,80,0.86667,48,0.03809,64,0.49922,39,-0.3419
ENSG00000074696,HACD3,143,0.19671,72,-0.8735,101,-0.3494,105,-0.2809,66,-0.9982,137,0.12717,184,0.60875,172,0.50425,199,0.74355,104,-0.3268
ENSG00000174485,DENND4A,27,0.10958,17,-0.5965,12,-1.0436,18,-0.4760,21,-0.2780,33,0.45815,31,0.36409,20,-0.3628,33,0.43616,31,0.38494
ENSG00000103769,RAB11A,144,-0.3194,148,-0.2784,166,-0.0908,80,-1.2108,81,-1.1935,124,-0.5478,215,0.31764,295,0.84123,211,0.28998,237,0.54447
ENSG00000166938,DIS3L,23,-0.4305,15,-1.1269,18,-0.7910,22,-0.5515,31,0.01813,46,0.63700,21,-0.6224,30,-0.0295,45,0.61379,44,0.65459
ENSG00000169032,MAP2K1,71,-1.8633,138,-0.8767,174,-0.5264,81,-1.6833,74,-1.8045,265,0.13477,355,0.60816,402,0.81804,148,-0.7733,486,1.35428
ENSG00000174446,SNAPC5,50,-0.0316,55,0.12189,47,-0.1329,33,-0.6756,27,-0.9599,30,-0.8185,56,0.15544,65,0.38412,67,0.45044,65,0.44155
ENSG00000174444,RPL4,1416,1.08487,412,-0.8953,876,0.27970,789,0.11309,1115,0.67638,984,0.46915,413,-0.8941,573,-0.3922,530,-0.5102,490,-0.6872
ENSG00000166949,SMAD3,18,-0.2698,15,-0.5274,19,-0.1419,12,-0.8509,18,-0.1987,3,-2.8051,7,-1.7084,47,1.32014,11,-1.0135,41,1.28932
ENSG00000103591,AAGAB,23,-0.5388,23,-0.5095,23,-0.5399,22,-0.6149,16,-1.0689,38,0.27691,53,0.80997,50,0.69504,46,0.55844,31,-0.0782
ENSG00000189227,C15orf61,26,-1.4327,83,0.34329,93,0.52497,43,-0.6909,34,-1.0450,43,-0.6815,81,0.30886,80,0.27223,97,0.59309,79,0.28970
ENSG00000137764,MAP2K5,15,-0.7174,24,0.02788,19,-0.3137,15,-0.6981,14,-0.7600,16,-0.6335,8,-1.6136,42,0.90629,33,0.53705,37,0.84381
ENSG00000033800,PIAS1,70,0.77156,30,-0.5915,32,-0.4882,20,-1.2009,21,-1.1365,53,0.31445,46,0.07848,52,0.27064,30,-0.5707,63,0.68612
ENSG00000169018,FEM1B,51,-0.9130,79,-0.2305,99,0.11401,57,-0.7257,42,-1.1837,137,0.64232,137,0.64959,130,0.55622,113,0.33460,82,-0.1860
ENSG00000103647,CORO2B,41,-1.0158,65,-0.2969,70,-0.1818,47,-0.7921,31,-1.4015,72,-0.1535,90,0.21415,182,1.39389,82,0.05830,94,0.31595
ENSG00000140350,ANP32A,111,0.41535,53,-0.7229,76,-0.1784,52,-0.7757,100,0.25383,163,1.06381,101,0.26563,84,-0.0184,47,-0.9207,76,-0.2004
ENSG00000138604,GLCE,18,-0.0538,14,-0.4801,20,0.06810,7,-1.4800,5,-1.8919,33,0.88398,25,0.44537,31,0.76769,21,0.17580,17,-0.1497
ENSG00000137818,RPLP1,4568,1.28548,1893,-0.1774,1381,-0.6666,3779,0.95268,3381,0.76272,2192,0.05433,962,-1.2158,1121,-0.9846,1295,-0.7652,1366,-0.7422
ENSG00000140332,TLE3,17,-0.0717,10,-0.9272,10,-0.8723,19,0.07475,21,0.28211,5,-1.8474,8,-1.1700,20,0.20799,16,-0.1667,35,1.29414
ENSG00000166173,LARP6,30,-1.5380,60,-0.5064,58,-0.5654,113,0.49083,85,0.03831,124,0.64382,57,-0.5933,97,0.25411,112,0.47972,89,0.12515
ENSG00000137821,LRRC49,13,-1.0511,18,-0.5838,36,0.45887,23,-0.2544,6,-2.1146,22,-0.3384,34,0.36052,40,0.62140,38,0.53507,33,0.37489
ENSG00000066933,MYO9A,29,-0.5815,31,-0.4619,36,-0.2229,19,-1.1920,27,-0.6426,50,0.30519,91,1.30421,49,0.27029,32,-0.3913,46,0.18917
ENSG00000067225,PKM,517,-0.3974,536,-0.3406,471,-0.5404,540,-0.3281,369,-0.9142,382,-0.8608,647,-0.0463,1059,0.75611,1004,0.66678,900,0.55226
ENSG00000137817,PARP6,33,-0.5825,54,0.16264,52,0.10071,40,-0.2966,27,-0.9224,47,-0.0439,73,0.64807,54,0.15585,38,-0.3973,59,0.34216
ENSG00000140488,CELF6,17,-0.2138,23,0.27662,23,0.27909,13,-0.6213,8,-1.3190,19,-0.0322,20,0.02063,22,0.18004,40,1.18573,14,-0.4910
ENSG00000213614,HEXA,18,-0.8413,22,-0.5878,19,-0.8273,34,0.08233,28,-0.1869,41,0.37834,28,-0.2096,49,0.68062,44,0.48781,35,0.16237
ENSG00000166233,ARIH1,21,-1.1153,32,-0.5108,46,0.04914,20,-1.2365,23,-1.0148,48,0.10637,85,1.06335,53,0.27724,41,-0.1268,61,0.55896
ENSG00000140463,BBS4,30,0.61700,13,-0.6732,19,-0.1169,19,-0.0765,9,-1.2623,13,-0.6685,11,-0.9464,31,0.65994,20,-0.0161,30,0.67586
ENSG00000159322,ADPGK,7,-1.3204,17,0.04279,6,-1.3743,12,-0.4820,8,-1.0963,24,0.62200,23,0.58776,25,0.70658,16,-0.0454,20,0.40059
ENSG00000067141,NEO1,25,-0.0167,12,-1.1075,13,-0.9674,20,-0.4116,32,0.33597,72,1.77368,27,0.09599,22,-0.2289,16,-0.7359,21,-0.3505
ENSG00000156642,NPTN,167,-1.4848,266,-0.7840,303,-0.5859,138,-1.7631,91,-2.3750,311,-0.5451,646,0.61871,921,1.22861,447,0.02145,780,1.09161
ENSG00000205363,INSYN1,4,-1.9307,34,1.44581,13,-0.1685,13,-0.1529,11,-0.4197,8,-0.8128,5,-1.5224,9,-0.7614,26,0.96921,17,0.34097
ENSG00000067221,STOML1,45,-1.1165,91,-0.0317,72,-0.3819,55,-0.7870,36,-1.4128,95,0.04014,140,0.67845,172,1.01834,92,0.00122,109,0.29257
ENSG00000138623,SEMA7A,18,-0.3248,13,-0.8780,18,-0.3846,16,-0.5351,12,-1.0117,36,0.73706,17,-0.4432,43,1.02520,22,-0.0544,28,0.37065
ENSG00000138629,UBL7,36,-1.1311,71,-0.1259,86,0.18943,111,0.60509,49,-0.6790,68,-0.1947,62,-0.3393,123,0.77475,64,-0.2795,86,0.20043
ENSG00000179335,CLK3,31,1.32727,10,-0.4996,11,-0.4076,11,-0.3771,14,-0.0108,18,0.37053,14,0.05993,14,0.03252,11,-0.3391,9,-0.6172
ENSG00000179151,EDC3,6,-1.0763,14,0.13691,7,-0.8802,13,-0.0249,9,-0.4794,12,-0.0929,19,0.60794,16,0.36503,20,0.71608,12,-0.0716
ENSG00000103653,CSK,24,-0.3525,29,-0.0266,24,-0.3118,30,-0.0186,21,-0.5190,40,0.44859,38,0.36221,21,-0.5117,61,1.17045,20,-0.6362
ENSG00000213578,CPLX3,11,-1.1692,15,-0.6867,13,-0.9038,14,-0.8251,22,-0.1175,121,3.05046,49,1.16931,5,-2.1985,6,-2.0088,3,-2.9420
ENSG00000140474,ULK3,13,-0.9589,16,-0.6503,14,-0.8133,31,0.40105,15,-0.7471,40,0.82967,37,0.67987,27,0.20028,37,0.70176,17,-0.5406
ENSG00000140497,SCAMP2,38,1.00683,24,0.24432,7,-1.5689,21,0.00803,26,0.38070,33,0.76098,15,-0.5261,13,-0.7444,14,-0.5896,18,-0.2319
ENSG00000178802,MPI,34,-0.6500,45,-0.2197,38,-0.4918,39,-0.4573,37,-0.5316,55,0.07302,60,0.22139,74,0.57309,78,0.64178,57,0.15152
ENSG00000178761,FAM219B,31,-0.5066,47,0.13373,38,-0.1941,36,-0.2731,27,-0.7205,62,0.60640,36,-0.2483,45,0.08540,58,0.48186,45,0.10696
ENSG00000178741,COX5A,266,-0.2555,399,0.39370,320,0.03680,267,-0.2498,258,-0.3035,253,-0.3321,284,-0.1520,373,0.28397,470,0.66134,275,-0.2248
ENSG00000178718,RPP25,13,-0.0961,9,-0.6247,7,-1.0167,14,-0.0129,9,-0.7333,9,-0.7362,15,0.12337,2,-2.7794,67,2.88618,5,-1.6701
ENSG00000198794,SCAMP5,113,-1.3143,220,-0.3040,270,0.01558,160,-0.7976,112,-1.3276,197,-0.4792,340,0.38374,419,0.72896,425,0.75217,343,0.45272
ENSG00000140365,COMMD4,51,0.42116,30,-0.3921,46,0.23497,29,-0.4866,31,-0.3581,31,-0.3428,32,-0.2945,37,-0.1067,68,0.89366,38,-0.0502
ENSG00000140400,MAN2C1,30,-0.0997,30,-0.0753,21,-0.6159,31,-0.0381,29,-0.1165,32,0.02818,37,0.23266,40,0.37866,44,0.53140,27,-0.2823
ENSG00000169375,SIN3A,10,-0.9489,11,-0.8239,12,-0.6412,16,-0.2811,7,-1.3680,20,0.11950,44,1.42031,23,0.35245,24,0.38113,19,0.04135
ENSG00000169410,PTPN9,21,-0.2777,21,-0.3140,22,-0.2315,25,-0.0032,24,-0.0667,7,-1.8506,19,-0.4215,25,-0.0085,37,0.59702,39,0.76936
ENSG00000169371,SNUPN,41,0.64516,29,0.11098,26,-0.0664,16,-0.8346,24,-0.1954,27,-0.0309,30,0.13647,39,0.56531,38,0.51612,15,-0.9292
ENSG00000177971,IMP3,87,0.33994,58,-0.2935,72,0.03786,61,-0.2207,48,-0.5862,34,-1.0938,54,-0.4133,87,0.33373,109,0.70545,82,0.26640
ENSG00000140367,UBE2Q2,43,0.67765,13,-1.1508,14,-1.0878,25,-0.1838,31,0.16131,26,-0.1457,24,-0.2900,30,0.07564,33,0.25799,36,0.44240
ENSG00000167196,FBXO22,27,0.74519,8,-1.2095,12,-0.4852,16,-0.0582,11,-0.6296,24,0.52011,11,-0.6667,24,0.52068,15,-0.1757,20,0.24545
ENSG00000140374,ETFA,51,0.41873,24,-0.7689,22,-0.9097,53,0.45899,35,-0.1795,40,0.02955,45,0.20069,43,0.12594,50,0.39147,36,-0.1789
ENSG00000140386,SCAPER,28,-0.1492,26,-0.2556,28,-0.1150,29,-0.0606,57,1.02698,34,0.20084,32,0.10756,15,-1.0187,30,-0.0329,27,-0.1981
ENSG00000117906,RCN2,154,-0.2434,100,-0.9042,131,-0.4932,94,-0.9942,81,-1.2187,213,0.26690,377,1.22939,270,0.65742,293,0.79106,134,-0.5100
ENSG00000140391,TSPAN3,341,0.01275,187,-0.9199,218,-0.6821,207,-0.7604,299,-0.1963,335,-0.0128,462,0.50286,397,0.25515,366,0.12458,455,0.54051
ENSG00000173517,PEAK1,36,0.57755,11,-1.1511,26,0.08659,27,0.12780,12,-1.0801,38,0.69660,32,0.38236,31,0.32989,19,-0.3834,20,-0.3352
ENSG00000140382,HMG20A,52,0.58549,25,-0.5430,16,-1.1786,34,-0.0876,23,-0.6517,52,0.58878,49,0.49081,40,0.19539,32,-0.1508,35,-0.0390
ENSG00000169783,LINGO1,126,-1.2162,293,0.08313,209,-0.4499,178,-0.6956,80,-1.8936,159,-0.8700,349,0.36222,552,1.13579,133,-1.1355,492,1.08850
ENSG00000136425,CIB2,15,0.09859,19,0.47551,22,0.73181,12,-0.2126,8,-0.7637,17,0.28876,14,-0.0298,14,-0.0485,25,0.91913,4,-1.8393
ENSG00000166411,IDH3A,52,-0.9138,65,-0.5643,93,-0.0141,69,-0.4851,50,-0.9755,69,-0.4820,133,0.56000,138,0.62110,149,0.75315,107,0.24312
ENSG00000103740,ACSBG1,15,-1.1781,33,0.06170,37,0.21807,102,1.99804,48,0.65086,24,-0.4584,30,-0.1096,9,-1.8694,12,-1.4229,21,-0.6695
ENSG00000140403,DNAJA4,45,-1.6355,168,0.36674,119,-0.1737,50,-1.5065,60,-1.2144,98,-0.4825,194,0.60494,187,0.54896,162,0.31401,191,0.66728
ENSG00000140395,WDR61,31,-0.5850,21,-1.1611,52,0.19351,30,-0.6631,43,-0.0970,23,-1.0449,47,0.04926,61,0.46371,61,0.47362,66,0.69122
ENSG00000136381,IREB2,45,1.01461,11,-1.2367,19,-0.3913,9,-1.3950,20,-0.3005,21,-0.2550,35,0.56399,31,0.36557,29,0.27594,24,-0.0138
ENSG00000041357,PSMA4,115,-0.1938,77,-0.8137,103,-0.3588,62,-1.1279,61,-1.1490,139,0.10448,222,0.88022,185,0.57443,190,0.61285,137,0.09437
ENSG00000185787,MORF4L1,551,-0.0194,392,-0.5509,455,-0.3185,553,-0.0138,317,-0.8762,566,0.02269,713,0.39377,629,0.19196,722,0.41364,619,0.18676
ENSG00000103811,CTSH,215,3.41110,4,-3.1639,11,-1.7743,13,-1.6237,93,1.52566,27,-0.5004,7,-2.4176,5,-2.7949,7,-2.5404,15,-1.4621
ENSG00000058335,RASGRF1,55,-0.8443,80,-0.2638,83,-0.2095,52,-0.9279,22,-2.1881,46,-1.1097,126,0.46195,159,0.85188,125,0.45713,146,0.81024
ENSG00000166557,TMED3,37,-0.1978,33,-0.3816,34,-0.3046,32,-0.4215,21,-1.0081,37,-0.1926,65,0.71047,69,0.80527,56,0.46225,38,-0.1603
ENSG00000136371,MTHFS,27,0.69727,17,-0.0264,11,-0.7151,13,-0.5128,20,0.21148,14,-0.3040,12,-0.5300,14,-0.3356,20,0.18495,22,0.42013
ENSG00000086666,ZFAND6,37,-0.1781,29,-0.5847,41,-0.0257,30,-0.5177,41,-0.0115,35,-0.2710,49,0.24956,51,0.31744,17,-1.3154,64,0.80088
ENSG00000259417,CTXND1,30,0.72817,18,-0.0947,37,1.06992,23,0.30011,32,0.83955,6,-1.7208,15,-0.3321,5,-2.0479,18,-0.0902,13,-0.6397
ENSG00000172379,ARNT2,158,-0.3462,180,-0.1429,185,-0.1000,130,-0.6420,106,-0.9511,135,-0.5860,176,-0.1783,318,0.77876,296,0.65856,242,0.36796
ENSG00000136379,ABHD17C,12,-0.8884,28,0.36033,18,-0.3224,38,0.86824,16,-0.5394,18,-0.2885,39,0.92372,24,0.09568,12,-0.8969,19,-0.2271
ENSG00000117899,MESD,42,0.55255,26,-0.2010,11,-1.5462,26,-0.2250,30,0.00609,38,0.38824,38,0.35404,29,-0.0469,29,-0.0398,30,0.01058
ENSG00000140406,TLNRD1,9,-1.5277,11,-1.2071,34,0.48471,14,-0.8603,15,-0.7815,13,-1.0366,65,1.57017,26,0.06638,18,-0.5212,36,0.65844
ENSG00000182774,RPS17,959,1.19988,304,-0.6656,403,-0.2291,572,0.32778,682,0.61617,546,0.25152,292,-0.7267,325,-0.5643,390,-0.2815,328,-0.5964
ENSG00000214575,CPEB1,17,-1.0352,27,-0.3439,22,-0.6468,30,-0.1635,19,-0.8636,67,1.17118,49,0.61606,45,0.48868,28,-0.2521,31,-0.1264
ENSG00000103723,AP3B2,37,-0.7417,60,0.02419,52,-0.2081,38,-0.6755,19,-1.6924,32,-0.9684,66,0.16894,97,0.78966,68,0.21240,92,0.81993
ENSG00000103942,HOMER2,16,0.09110,15,-0.0671,14,-0.1075,12,-0.4207,5,-1.5910,25,0.78271,22,0.56360,21,0.50847,10,-0.6645,14,-0.1115
ENSG00000169612,RAMAC,19,0.38352,7,-1.0250,13,-0.1167,9,-0.7708,9,-0.7063,15,0.02273,27,0.99083,14,-0.0130,24,0.81178,11,-0.4166
ENSG00000169609,C15orf40,10,-0.7557,16,-0.0267,23,0.52092,16,-0.0326,15,-0.1727,26,0.68675,16,-0.0963,13,-0.4017,20,0.30186,14,-0.2836
ENSG00000064726,BTBD1,21,-0.8997,26,-0.5459,40,0.09144,29,-0.4056,26,-0.5625,39,0.05172,39,0.05497,50,0.47191,56,0.63316,44,0.26743
ENSG00000136404,TM6SF1,13,-0.3783,6,-1.3626,5,-1.5789,8,-1.0232,5,-1.6579,28,0.85678,40,1.49503,10,-0.6693,49,1.89812,7,-1.4088
ENSG00000166503,HDGFL3,143,-0.1573,174,0.14822,138,-0.2189,117,-0.4745,92,-0.8387,253,0.76117,260,0.81001,170,0.11235,152,-0.0643,122,-0.4513
ENSG00000140600,SH3GL3,16,-2.4690,50,-0.8030,64,-0.4382,60,-0.5324,63,-0.4588,253,1.90082,88,0.06420,109,0.41373,68,-0.3340,78,-0.1254
ENSG00000177082,WDR73,1,-3.3925,15,0.24527,9,-0.5910,15,0.19555,14,0.09924,13,0.01446,15,0.18507,14,0.06806,21,0.77796,13,0.05688
ENSG00000197696,NMB,17,0.39414,5,-1.5221,5,-1.5124,7,-0.9220,32,1.45498,25,1.02202,9,-0.5171,14,0.07169,7,-0.8756,12,-0.1161
ENSG00000140612,SEC11A,79,1.31361,21,-0.8039,22,-0.7316,28,-0.3714,45,0.38277,68,1.05796,18,-1.0698,33,-0.1251,21,-0.8044,29,-0.3679
ENSG00000166716,ZNF592,36,1.20974,13,-0.4111,13,-0.3890,14,-0.2451,13,-0.4600,17,-0.0148,9,-0.8761,13,-0.3669,14,-0.2664,22,0.46912
ENSG00000073417,PDE8A,4,-1.9742,6,-1.4309,6,-1.4835,27,0.77731,40,1.48735,79,2.90957,1,-3.2475,2,-2.7596,7,-1.3069,4,-2.1797
ENSG00000170776,AKAP13,38,0.48572,25,-0.2072,13,-1.1584,20,-0.4934,22,-0.3547,17,-0.8131,38,0.45179,39,0.51041,21,-0.4711,39,0.58180
ENSG00000140538,NTRK3,57,-0.6009,61,-0.4805,66,-0.3749,42,-1.0489,41,-1.0747,78,-0.1159,74,-0.1841,111,0.44839,124,0.63383,133,0.86743
ENSG00000259494,MRPL46,27,0.08638,21,-0.2870,26,0.04975,18,-0.4856,25,-0.0342,17,-0.6241,43,0.84802,18,-0.5116,52,1.18628,16,-0.7819
ENSG00000181991,MRPS11,71,-0.0876,47,-0.7157,89,0.27525,85,0.19815,60,-0.3569,55,-0.4858,48,-0.6994,94,0.36081,82,0.14645,97,0.46856
ENSG00000140545,MFGE8,140,2.08328,45,0.09875,36,-0.2440,73,0.87841,52,0.32969,7,-2.6819,34,-0.3266,8,-2.4280,9,-2.3336,31,-0.5227
ENSG00000140526,ABHD2,73,-0.4390,82,-0.2660,76,-0.3694,67,-0.5771,68,-0.5553,74,-0.4167,133,0.50690,133,0.50448,97,0.00743,131,0.55769
ENSG00000140521,POLG,22,-0.2643,24,-0.1425,26,-0.0019,12,-1.2033,13,-0.9923,29,0.18572,36,0.52516,30,0.23049,20,-0.3995,37,0.63376
ENSG00000166823,MESP1,58,-0.6173,103,0.29090,82,-0.0790,80,-0.1154,47,-0.9127,45,-0.9992,56,-0.6568,106,0.33324,118,0.51434,125,0.69236
ENSG00000157823,AP3S2,33,-0.7121,56,0.09198,78,0.62525,34,-0.6765,33,-0.7078,54,0.02004,61,0.23064,58,0.15234,68,0.40271,53,0.00252
ENSG00000259291,ZNF710-AS1,15,-1.1743,34,0.01810,38,0.17693,67,1.14590,41,0.33152,27,-0.3083,18,-0.9363,19,-0.9001,17,-1.0405,46,0.58110
ENSG00000182054,IDH2,53,-0.3716,56,-0.2960,70,0.06754,72,0.09319,96,0.55969,59,-0.2110,39,-0.8393,56,-0.2996,54,-0.3573,94,0.60971
ENSG00000185043,CIB1,80,0.70285,35,-0.6269,48,-0.1297,74,0.56559,68,0.42490,47,-0.1756,15,-1.8372,38,-0.4885,49,-0.1057,60,0.24147
ENSG00000182768,NGRN,302,-0.2863,401,0.16065,404,0.17184,291,-0.3417,250,-0.5772,348,-0.0659,502,0.52526,422,0.24328,475,0.43594,296,-0.3500
ENSG00000140577,CRTC3,25,0.87440,6,-1.3844,8,-0.8143,12,-0.2814,10,-0.5504,44,1.85580,10,-0.4927,6,-1.4035,12,-0.2771,14,-0.1210
ENSG00000140564,FURIN,44,0.24270,41,0.13079,31,-0.3359,22,-0.8325,12,-1.7220,20,-0.9909,34,-0.1566,55,0.58618,29,-0.4055,65,1.00588
ENSG00000196547,MAN2A2,21,-1.4319,44,-0.2811,43,-0.3325,61,0.21385,42,-0.3531,79,0.64180,58,0.12590,64,0.30278,58,0.13684,57,0.13269
ENSG00000184508,HDDC3,9,-1.2995,19,-0.1275,14,-0.6186,21,0.04457,14,-0.5973,27,0.45785,7,-1.6245,24,0.22251,50,1.48236,21,0.03456
ENSG00000140553,UNC45A,38,0.92491,21,-0.0356,16,-0.4162,21,0.01277,18,-0.2659,20,-0.1132,28,0.44878,18,-0.2234,23,0.15768,15,-0.5797
ENSG00000184056,VPS33B,12,-0.6187,10,-0.7863,18,0.02750,9,-0.9661,11,-0.6610,11,-0.6592,29,0.79352,36,1.17544,15,-0.2120,21,0.27913
ENSG00000185518,SV2B,91,-1.4431,216,-0.1160,186,-0.3543,87,-1.5061,55,-2.1901,241,0.05228,474,1.18168,544,1.42644,83,-1.5761,293,0.41781
ENSG00000176463,SLCO3A1,45,0.84413,7,-1.8691,9,-1.5723,15,-0.8814,26,-0.0363,72,1.70626,40,0.64991,28,0.10311,17,-0.6965,16,-0.8240
ENSG00000185442,FAM174B,8,-1.5867,16,-0.5265,16,-0.5351,12,-0.9427,8,-1.4287,25,0.17104,46,1.20622,40,0.95636,25,0.15861,25,0.18296
ENSG00000272888,LINC01578,118,0.31540,81,-0.2746,91,-0.1017,109,0.19809,145,0.65938,137,0.56628,63,-0.6525,67,-0.5679,92,-0.0709,79,-0.3379
ENSG00000173575,CHD2,94,0.91924,47,-0.2013,23,-1.2723,43,-0.3222,84,0.73977,116,1.29493,56,0.07096,37,-0.5820,26,-1.1162,31,-0.9177
ENSG00000182175,RGMA,21,-0.5290,27,-0.1056,22,-0.4428,25,-0.2385,39,0.47886,87,1.86870,58,1.13289,2,-3.4911,5,-2.5494,17,-0.8731
ENSG00000185551,NR2F2,179,1.99748,24,-1.2998,45,-0.3702,50,-0.2075,47,-0.3089,49,-0.2164,44,-0.3894,60,0.09946,47,-0.3003,40,-0.6066
ENSG00000140443,IGF1R,10,-1.4061,20,-0.4073,21,-0.3456,21,-0.2915,21,-0.3169,23,-0.1738,47,0.95363,26,0.02320,25,-0.0634,35,0.56532
ENSG00000182253,SYNM,67,0.68736,32,-0.4998,34,-0.3798,13,-1.7683,47,0.11421,56,0.38475,32,-0.4817,49,0.16269,30,-0.5743,61,0.59871
ENSG00000168904,LRRC28,10,-0.4494,12,-0.1630,7,-0.9165,9,-0.5199,8,-0.7164,9,-0.6115,13,-0.0008,17,0.41812,21,0.78865,19,0.65674
ENSG00000068305,MEF2A,73,-0.1287,53,-0.6229,84,0.09450,49,-0.7238,34,-1.2640,34,-1.2901,58,-0.4815,97,0.33236,82,0.06635,152,1.27025
ENSG00000131871,SELENOS,74,1.63226,12,-1.2624,16,-0.8537,21,-0.4261,33,0.24624,60,1.25063,14,-1.0097,40,0.54746,11,-1.3470,14,-1.1548
ENSG00000131876,SNRPA1,22,-0.9498,36,-0.2384,36,-0.2276,22,-0.9707,31,-0.4693,22,-0.9408,46,0.15124,61,0.62490,71,0.87237,55,0.50875
ENSG00000184277,TM2D3,30,-1.9562,74,-0.6256,104,-0.0911,49,-1.2446,24,-2.2862,103,-0.1097,178,0.77270,242,1.30595,151,0.49728,131,0.30108
ENSG00000185418,TARSL2,33,0.15949,28,-0.0841,29,-0.0347,34,0.22412,26,-0.1984,39,0.44819,18,-0.7300,31,0.06101,31,0.09300,28,-0.0984
ENSG00000161980,POLR3K,30,-0.1167,31,-0.0971,49,0.63473,32,-0.0219,22,-0.5932,16,-1.0520,14,-1.3201,59,0.94932,38,0.23979,35,0.09548
ENSG00000161981,SNRNP25,62,-0.6866,120,0.36480,95,-0.0201,123,0.39391,84,-0.2153,63,-0.6483,94,-0.0304,103,0.11944,127,0.44886,92,-0.0672
ENSG00000103152,MPG,57,0.06442,42,-0.4004,46,-0.2656,43,-0.3697,42,-0.4134,28,-1.0231,29,-0.9871,72,0.44086,76,0.53468,83,0.77472
ENSG00000103148,NPRL3,23,-0.5736,35,0.03462,32,-0.0910,26,-0.4141,34,-0.0129,36,0.09103,26,-0.4038,27,-0.3508,39,0.22072,48,0.62101
ENSG00000188536,HBA2,4972,9.44286,0,-13.406,0,-9.8022,0,-12.458,13,-5.2633,48,-3.3569,3,-7.3507,5,-6.4818,0,-13.214,0,-13.222
