Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000151498,ACAD8,0,-5.9010,19,-0.2000,17,-0.3834,28,0.46324,31,0.58965,26,0.35119,30,0.54570,26,0.34524,3,-2.6504,28,0.50954
ENSG00000109956,B3GAT1,28,-2.5196,188,0.35979,141,-0.1062,124,-0.2972,182,0.30864,160,0.10101,167,0.17394,157,0.06737,211,0.54692,150,0.00425
ENSG00000120645,IQSEC3,2,-4.1931,11,-2.0067,63,0.62565,65,0.61373,63,0.56852,18,-1.3767,74,0.81784,70,0.73967,20,-1.2304,41,-0.1229
ENSG00000060237,WNK1,72,-1.3251,560,2.02439,140,-0.3539,169,-0.0314,156,-0.1600,133,-0.3981,109,-0.7064,242,0.53724,97,-0.8865,126,-0.5248
ENSG00000082805,ERC1,101,0.92466,15,-2.0126,33,-0.9199,41,-0.5223,58,0.02768,50,-0.1924,145,1.54882,79,0.50712,27,-1.1617,53,-0.1402
ENSG00000006831,ADIPOR2,66,1.15966,142,2.65697,21,-0.7218,10,-1.6852,14,-1.2530,14,-1.2154,13,-1.3003,14,-1.2765,11,-1.5329,30,-0.1304
ENSG00000166159,LRTM2,3,-3.0312,2,-3.2794,13,-0.8597,32,0.52821,27,0.26692,15,-0.6089,21,-0.1235,39,0.86587,10,-1.1900,48,1.44295
ENSG00000151067,CACNA1C,29,-0.2167,4,-2.9588,24,-0.5701,43,0.41278,21,-0.6715,34,0.02746,16,-1.0941,54,0.77368,38,0.21514,56,0.95652
ENSG00000004478,FKBP4,9,-2.9751,114,0.81742,41,-0.8358,49,-0.5055,51,-0.4563,59,-0.2478,99,0.58948,57,-0.2979,104,0.66643,100,0.66695
ENSG00000171792,RHNO1,0,-5.4756,12,-0.3665,8,-1.0489,7,-1.1344,25,0.74596,17,0.11164,11,-0.4739,15,-0.0650,22,0.51932,31,1.27269
ENSG00000111218,PRMT8,0,-5.6893,1,-3.8472,17,-0.1519,18,-0.0123,7,-1.3438,27,0.59892,24,0.45328,37,1.16684,10,-0.9203,30,0.92407
ENSG00000118971,CCND2,111,-1.1222,91,-1.4189,203,-0.2252,146,-0.7158,320,0.51333,192,-0.2950,316,0.49453,253,0.13893,439,1.04123,254,0.15879
ENSG00000078237,TIGAR,0,-5.4297,11,-0.4640,16,0.09645,41,1.64916,18,0.31451,14,-0.1649,7,-1.1347,20,0.39879,0,-7.2798,20,0.44578
ENSG00000047621,C12orf4,6,-1.9197,12,-0.7863,19,-0.1379,10,-1.1700,15,-0.5530,4,-2.5111,75,2.18197,11,-0.9279,18,-0.2392,32,0.74178
ENSG00000010219,DYRK4,36,1.19294,53,1.87492,12,-0.6331,16,-0.1295,7,-1.3892,24,0.50846,15,-0.2366,2,-3.2152,1,-3.5358,15,-0.1832
ENSG00000139180,NDUFA9,39,-0.6634,43,-0.5138,47,-0.3960,46,-0.4135,71,0.26315,54,-0.1569,70,0.23296,60,0.00889,68,0.20100,87,0.66946
ENSG00000130035,GALNT8,0,-6.9465,21,-1.1354,49,0.18430,61,0.51385,82,1.00237,22,-1.0419,53,0.27622,107,1.46219,0,-7.9004,43,-0.0357
ENSG00000111262,KCNA1,0,-5.9550,0,-8.1786,17,-0.4318,37,0.82543,51,1.36780,19,-0.1887,12,-0.9478,29,0.44386,24,0.17035,29,0.48407
ENSG00000110799,VWF,1683,6.50482,25,-2.7510,26,-2.7710,37,-2.1773,24,-2.7935,17,-3.3127,5,-4.9230,21,-2.9913,1,-6.8612,8,-4.3869
ENSG00000010278,CD9,169,1.30793,586,4.25544,30,-1.5108,19,-2.0537,30,-1.4258,15,-2.4195,13,-2.6119,12,-2.7095,0,-9.5847,7,-3.5482
ENSG00000215039,CD27-AS1,9,-2.2361,71,0.90757,41,0.03599,52,0.39172,63,0.72332,43,0.11447,15,-1.5087,25,-0.7032,33,-0.2933,45,0.18894
ENSG00000139190,VAMP1,0,-6.0761,29,0.31594,15,-0.8064,23,-0.0460,21,-0.2099,29,0.28214,78,2.01219,40,0.82155,3,-2.9582,17,-0.5157
ENSG00000111639,MRPL51,312,2.00693,145,0.64831,73,-0.4843,27,-1.9123,29,-1.8217,107,0.14963,74,-0.4092,79,-0.3071,128,0.43691,58,-0.8441
ENSG00000111640,GAPDH,1336,-0.4323,1441,-0.3152,1382,-0.4130,1094,-0.7373,1469,-0.2853,2033,0.22491,1577,-0.1753,2078,0.26030,2525,0.57491,2424,0.57106
ENSG00000010295,IFFO1,0,-6.1917,18,-0.5587,22,-0.2669,34,0.40351,25,-0.0438,15,-0.8695,55,1.22811,24,-0.1232,11,-1.3168,43,0.91982
ENSG00000111642,CHD4,169,0.98562,157,0.86709,86,-0.1222,66,-0.5216,60,-0.6649,102,0.16046,50,-0.9267,66,-0.5209,104,0.19868,79,-0.2463
ENSG00000111653,ING4,28,-0.2049,44,0.47829,12,-1.5363,35,0.11295,30,-0.1097,49,0.66361,73,1.33076,29,-0.1429,28,-0.2089,23,-0.5282
ENSG00000126746,ZNF384,39,1.26045,14,-0.3163,19,0.09825,18,0.04315,16,-0.1458,9,-1.0867,4,-2.1359,26,0.56810,8,-1.1309,21,0.27881
ENSG00000139200,PIANP,0,-8.3948,9,-3.8649,88,-0.5415,140,0.22569,190,0.72485,137,0.19632,87,-0.5083,113,-0.1016,194,0.76237,203,0.95854
ENSG00000111652,COPS7A,34,-1.0797,34,-1.0923,46,-0.6789,40,-0.8635,69,-0.0127,98,0.53603,88,0.35622,70,0.00503,127,0.95935,93,0.51316
ENSG00000089693,MLF2,84,-2.0249,153,-1.1457,245,-0.4667,421,0.42041,379,0.25058,290,-0.1733,358,0.15773,420,0.41387,381,0.25962,453,0.60575
ENSG00000159335,PTMS,460,0.10689,48,-3.2583,350,-0.3507,507,0.26214,465,0.12596,390,-0.1526,332,-0.4022,474,0.15305,643,0.64826,570,0.50280
ENSG00000250510,GPR162,0,-7.4572,23,-1.9552,69,-0.3645,84,-0.0287,102,0.26450,80,-0.1095,106,0.33583,149,0.89472,89,0.05521,129,0.73942
ENSG00000111667,USP5,21,-2.2874,66,-0.5920,74,-0.4534,106,0.13425,75,-0.4053,79,-0.3264,107,0.14219,118,0.30610,93,-0.0743,178,1.12104
ENSG00000111669,TPI1,384,-0.8621,230,-1.6289,467,-0.6081,661,-0.0251,575,-0.2419,640,-0.0748,608,-0.1558,816,0.30983,1505,1.33610,853,0.42417
ENSG00000111674,ENO2,189,-1.6857,145,-2.0771,400,-0.6101,654,0.20269,617,0.11046,464,-0.3348,666,0.23159,816,0.55921,663,0.22487,945,0.91361
ENSG00000111676,ATN1,142,-0.3004,134,-0.3828,212,0.37140,208,0.30113,215,0.35810,133,-0.3995,196,0.21008,225,0.43192,66,-1.4496,159,-0.1317
ENSG00000111678,C12orf57,562,2.51776,225,0.80464,103,-0.4789,42,-1.7788,43,-1.7566,142,0.05662,112,-0.3118,79,-0.8387,119,-0.2092,55,-1.4731
ENSG00000215021,PHB2,191,0.97544,80,-0.4183,76,-0.5465,86,-0.2985,82,-0.3750,113,0.12485,116,0.15899,136,0.42129,84,-0.3349,108,0.05268
ENSG00000126749,EMG1,0,-5.4657,22,0.57045,12,-0.4297,12,-0.4329,13,-0.2354,24,0.70507,23,0.63581,24,0.71582,16,0.03052,14,-0.2122
ENSG00000139182,CLSTN3,4,-4.9824,9,-3.9917,84,-0.7908,200,0.62917,173,0.39360,126,-0.1068,200,0.63147,213,0.73340,76,-0.8898,226,0.94866
ENSG00000139197,PEX5,13,-2.2690,28,-1.1187,41,-0.6308,61,0.04031,77,0.39879,53,-0.1755,93,0.71925,56,-0.0935,78,0.43530,86,0.67265
ENSG00000059804,SLC2A3,218,0.93229,2,-5.5303,81,-0.7004,155,0.36484,147,0.27989,57,-1.1702,71,-0.8337,119,-0.0442,171,0.52313,186,0.75602
ENSG00000065970,FOXJ2,26,0.18584,17,-0.4841,13,-0.8683,49,1.23782,27,0.24668,16,-0.5762,37,0.75932,7,-1.7133,2,-3.1727,34,0.69684
ENSG00000089818,NECAP1,0,-7.5828,21,-2.3707,61,-0.8727,104,0.00781,107,0.05321,129,0.34833,186,0.95151,98,-0.0944,120,0.23659,178,0.99762
ENSG00000166532,RIMKLB,67,0.86024,26,-0.6366,37,-0.0810,31,-0.3452,38,-0.0448,51,0.40908,52,0.44310,75,1.04974,13,-1.6101,21,-0.9930
ENSG00000111752,PHC1,0,-5.9349,22,0.03812,14,-0.6545,27,0.32783,14,-0.6298,29,0.44392,33,0.65419,24,0.15582,9,-1.2330,36,0.94567
ENSG00000003056,M6PR,62,-0.3858,52,-0.6498,54,-0.6502,93,0.25037,48,-0.7714,67,-0.2613,116,0.60211,142,0.93428,62,-0.3902,102,0.44818
ENSG00000175899,A2M,4735,6.03901,101,-2.2828,106,-2.3120,77,-2.6727,107,-2.1930,80,-2.6285,35,-3.7955,93,-2.4076,3,-6.9904,39,-3.7995
ENSG00000139112,GABARAPL1,79,-1.8326,87,-1.6912,224,-0.2918,262,-0.0269,309,0.23492,249,-0.1022,223,-0.2788,277,0.06143,371,0.52860,445,0.94770
ENSG00000256537,SMIM10L1,27,-1.0487,69,0.36610,44,-0.3639,51,-0.1001,76,0.53003,59,0.12389,47,-0.2199,35,-0.6624,67,0.32139,67,0.37049
ENSG00000070018,LRP6,23,0.06510,42,1.04444,13,-0.7990,15,-0.5939,23,0.08115,6,-1.8164,20,-0.1139,22,0.00487,45,1.17143,20,-0.1646
ENSG00000111261,MANSC1,96,1.54690,22,-0.8107,15,-1.4413,37,-0.0200,18,-1.1585,26,-0.5999,25,-0.6205,74,1.08748,62,0.77375,32,-0.2730
ENSG00000111269,CREBL2,85,0.50174,36,-0.8128,43,-0.6119,45,-0.4993,37,-0.8011,86,0.52283,59,-0.0700,70,0.19749,112,0.96540,63,0.04088
ENSG00000111276,CDKN1B,80,0.22888,192,1.72271,37,-1.0167,30,-1.2741,35,-1.0221,88,0.37804,141,1.16920,95,0.50549,23,-1.6232,35,-1.0966
ENSG00000178878,APOLD1,1330,5.74657,19,-2.9021,36,-2.0480,23,-2.6149,36,-1.9446,47,-1.5612,9,-3.9026,31,-2.1743,0,-8.2988,14,-3.4279
ENSG00000013583,HEBP1,51,0.85914,54,0.95594,12,-1.4082,15,-1.0352,24,-0.3140,46,0.70167,38,0.37916,31,0.07925,26,-0.1886,23,-0.3978
ENSG00000084444,FAM234B,0,-7.3890,20,-1.6818,45,-0.4943,60,0.00615,90,0.64895,76,0.37961,43,-0.5091,84,0.54254,23,-1.4713,117,1.26534
ENSG00000273079,GRIN2B,0,-8.7838,8,-4.3061,139,-0.2222,232,0.61005,126,-0.3599,115,-0.4910,185,0.24481,210,0.44708,313,1.11200,217,0.56544
ENSG00000171681,ATF7IP,0,-6.0314,26,0.17008,22,-0.0983,25,0.11968,23,-0.0098,17,-0.5115,47,1.14073,35,0.64824,3,-2.6852,29,0.41161
ENSG00000246705,H2AFJ,192,3.72042,72,1.50546,7,-2.1000,6,-2.2822,34,0.25939,15,-1.0364,4,-2.7630,3,-3.1287,0,-8.1995,3,-3.1233
ENSG00000084463,WBP11,24,-1.1988,50,-0.0627,33,-0.7510,41,-0.3993,52,-0.0020,71,0.48762,50,-0.0877,34,-0.6642,81,0.69453,80,0.76415
ENSG00000151490,PTPRO,0,-6.9412,4,-3.5222,33,-0.4765,38,-0.2369,29,-0.6580,59,0.47864,52,0.26473,54,0.32070,69,0.71312,79,1.07942
ENSG00000151491,EPS8,281,4.08338,28,-0.4717,15,-1.5218,5,-2.8874,19,-1.0386,33,-0.2149,30,-0.3505,27,-0.5348,0,-8.5928,3,-3.8250
ENSG00000023734,STRAP,28,-2.5687,99,-0.6832,110,-0.5752,135,-0.2136,193,0.35207,133,-0.2385,152,-0.0298,218,0.55289,172,0.16690,253,0.90689
ENSG00000008394,MGST1,12,-2.6330,31,-1.2925,44,-0.8442,38,-1.0132,174,1.43198,269,2.26345,29,-1.3939,28,-1.4308,106,0.58082,53,-0.5544
ENSG00000048540,LMO3,16,-4.1601,56,-2.3616,115,-1.3953,309,0.19981,935,2.13713,264,-0.0516,124,-1.1995,109,-1.3936,574,1.22619,326,0.31432
ENSG00000052126,PLEKHA5,0,-6.7661,12,-1.6953,41,0.10683,43,0.15036,18,-1.1674,25,-0.6453,21,-0.9517,43,0.14874,91,1.40848,65,0.94732
ENSG00000139154,AEBP2,70,1.14742,35,0.02869,19,-0.9865,30,-0.2148,17,-1.0684,29,-0.2609,30,-0.2271,41,0.26061,64,1.01085,30,-0.2261
ENSG00000139155,SLCO1C1,0,-5.8706,2,-3.0490,19,-0.1551,2,-3.4755,2,-3.4007,127,3.47220,14,-0.5710,8,-1.3385,39,1.03135,8,-1.4683
ENSG00000084453,SLCO1A2,0,-6.9230,382,4.87170,25,-0.8821,13,-1.7945,45,0.05726,4,-3.4699,17,-1.4276,8,-2.4610,0,-8.7718,1,-5.2463
ENSG00000121350,PYROXD1,0,-5.6099,33,1.06091,9,-1.0125,14,-0.2677,17,0.00309,17,0.00688,15,-0.2097,58,2.05313,9,-0.9618,12,-0.5563
ENSG00000111711,GOLT1B,0,-6.6551,27,-0.4541,16,-1.3245,53,0.61881,22,-0.7356,30,-0.2971,60,0.81717,25,-0.5303,78,1.27937,52,0.67243
ENSG00000134548,SPX,0,-5.3437,51,2.18737,14,-0.0216,1,-3.1749,3,-1.9697,41,1.78202,9,-0.6464,1,-3.7873,17,0.23410,9,-0.6724
ENSG00000111716,LDHB,224,-1.2609,293,-0.8558,475,-0.1259,372,-0.4942,436,-0.2490,777,0.67264,536,0.07573,606,0.26876,877,0.87536,532,0.06886
ENSG00000111726,CMAS,3,-5.8163,43,-2.0151,103,-0.7774,236,0.58044,171,0.06858,123,-0.4397,104,-0.7024,120,-0.4866,329,1.14193,317,1.24411
ENSG00000111728,ST8SIA1,0,-5.1871,10,-1.5196,28,0.05592,49,0.98729,60,1.32389,13,-1.0503,25,-0.0824,39,0.61534,0,-8.0796,34,0.43525
ENSG00000111731,C2CD5,0,-6.9057,23,-0.9488,37,-0.2672,73,0.86674,74,0.86952,37,-0.2216,35,-0.3233,79,0.98634,6,-2.9198,57,0.51756
ENSG00000139163,ETNK1,59,-0.6166,65,-0.4622,53,-0.8448,99,0.18417,79,-0.1618,58,-0.6363,83,-0.0930,83,-0.0849,155,0.92280,134,0.76309
ENSG00000134532,SOX5,0,-5.2754,2,-2.7413,19,0.60187,18,0.40323,22,0.75265,15,0.18887,21,0.66492,15,0.11392,0,-7.1258,16,0.33227
ENSG00000060982,BCAT1,9,-1.8637,15,-1.0917,33,0.08514,39,0.32350,12,-1.4274,11,-1.6170,108,2.10281,48,0.64842,6,-2.5063,33,0.08265
ENSG00000205707,ETFRF1,66,0.69108,70,0.78267,32,-0.4898,19,-1.2501,13,-1.8009,58,0.48905,52,0.29500,23,-0.9262,72,0.84017,39,-0.1721
ENSG00000133703,KRAS,37,0.19098,7,-2.3471,36,0.16067,38,0.20948,19,-0.8738,38,0.21378,37,0.18358,28,-0.2393,51,0.67941,35,0.09267
ENSG00000246695,RASSF8-AS1,0,-5.2614,19,0.57738,17,0.45223,9,-0.5775,15,0.16040,31,1.34879,10,-0.4547,10,-0.5047,4,-1.6151,14,0.07929
ENSG00000123094,RASSF8,0,-5.6614,33,0.99316,18,0.04265,8,-1.1414,15,-0.3071,19,0.09174,17,-0.0568,53,1.84214,0,-6.1623,16,-0.1765
ENSG00000123095,BHLHE41,47,-0.4120,147,1.43837,43,-0.5877,14,-2.2181,56,-0.1497,74,0.29195,30,-1.0943,87,0.54744,139,1.34918,29,-1.2077
ENSG00000123096,SSPN,38,0.83698,45,1.11720,18,-0.3613,4,-2.6218,16,-0.4926,50,1.28845,39,0.87979,25,0.13893,9,-1.3728,4,-2.4340
ENSG00000123104,ITPR2,0,-5.3250,14,-0.0345,25,1.02688,13,-0.0989,26,0.99472,38,1.62898,12,-0.2746,8,-0.8489,0,-7.1754,4,-1.7254
ENSG00000111790,FGFR1OP2,100,0.65472,60,-0.1508,37,-0.9477,53,-0.3303,70,0.09594,45,-0.5772,69,0.07568,43,-0.6695,65,-0.0190,107,0.87176
ENSG00000064115,TM7SF3,0,-6.9465,55,0.33636,40,-0.1544,54,0.32119,50,0.20181,54,0.32907,26,-0.8053,54,0.32480,18,-1.3568,69,0.80450
ENSG00000152944,MED21,71,2.02118,33,0.64347,14,-0.7103,21,-0.0383,6,-1.8939,21,-0.0494,4,-2.4138,31,0.54071,9,-1.3048,18,-0.2711
ENSG00000211455,STK38L,47,1.20987,13,-0.8050,18,-0.3182,24,0.15548,21,-0.0503,30,0.48729,12,-0.8898,14,-0.6344,14,-0.6949,26,0.30033
ENSG00000029153,ARNTL2,0,-5.3615,1,-3.3075,16,0.14329,47,2.00270,16,0.19696,9,-0.6870,10,-0.5501,4,-1.9510,13,-0.1915,21,0.64114
ENSG00000110841,PPFIBP1,100,0.87429,44,-0.4383,52,-0.1753,74,0.38306,20,-1.6223,34,-0.8320,80,0.50956,104,0.93406,25,-1.2707,56,-0.0524
ENSG00000061794,MRPS35,0,-6.8777,36,-0.2318,31,-0.5015,66,0.73151,31,-0.4727,46,0.14322,52,0.34071,39,-0.1321,32,-0.4132,70,0.93048
ENSG00000087448,KLHL42,40,-0.6882,52,-0.3083,49,-0.4295,103,0.78191,113,0.94278,33,-0.9692,76,0.28742,76,0.28231,42,-0.6282,63,-0.0108
ENSG00000087494,PTHLH,0,-6.6268,1,-5.2775,23,-0.6953,22,-0.6917,17,-1.0979,40,0.19501,80,1.35572,165,2.78810,5,-2.8887,23,-0.6660
ENSG00000123106,CCDC91,18,-1.6177,41,-0.4461,63,0.25780,68,0.34896,62,0.21592,65,0.27470,54,-0.0098,92,0.85926,22,-1.3309,51,-0.0911
ENSG00000064763,FAR2,0,-5.5524,4,-2.1077,13,-0.3512,21,0.35062,15,-0.1450,8,-1.0662,41,1.47941,40,1.43793,6,-1.5434,19,0.23312
ENSG00000087502,ERGIC2,48,0.31774,34,-0.1902,39,-0.0217,24,-0.7287,37,-0.0908,32,-0.3102,30,-0.3802,42,0.12091,50,0.37455,47,0.32369
ENSG00000133687,TMTC1,83,0.78340,8,-2.6879,28,-0.9599,34,-0.6154,10,-2.4190,61,0.28446,55,0.13786,49,-0.0594,92,0.95906,80,0.84118
ENSG00000133704,IPO8,22,0.08725,32,0.74111,14,-0.5545,9,-1.1373,20,-0.0045,23,0.17410,12,-0.8118,10,-1.0635,44,1.27304,21,0.06800
ENSG00000110888,CAPRIN2,3,-3.3793,14,-1.1630,25,-0.3751,44,0.55618,84,1.66098,16,-0.9657,21,-0.6240,10,-1.6374,10,-1.6534,60,1.24023
ENSG00000170456,DENND5B,38,-0.7624,8,-2.9807,40,-0.7242,74,0.25334,64,0.02294,56,-0.1671,108,0.88135,140,1.31937,51,-0.3188,66,0.09727
ENSG00000151743,AMN1,0,-5.7531,34,-0.5506,34,-0.6051,61,0.35193,66,0.48449,59,0.29568,75,0.68818,43,-0.2028,48,-0.0208,65,0.52346
ENSG00000151746,BICD1,0,-6.1097,13,-0.9791,29,0.28228,52,1.23273,26,0.08376,32,0.43889,50,1.16901,27,0.16638,3,-2.7827,16,-0.6944
ENSG00000139132,FGD4,11,-0.7970,15,-0.3635,19,-0.0225,20,0.06585,23,0.25290,30,0.68346,32,0.79700,15,-0.3990,5,-1.9392,21,0.17010
ENSG00000087470,DNM1L,51,-1.4016,78,-0.7732,91,-0.5838,126,-0.0433,133,0.03899,83,-0.6828,112,-0.2284,149,0.22734,231,0.94165,203,0.82464
ENSG00000139116,KIF21A,35,-2.3202,73,-1.2231,141,-0.2436,289,0.93128,199,0.31684,107,-0.6411,188,0.22730,254,0.71824,60,-1.5036,233,0.64493
ENSG00000151229,SLC2A13,0,-8.7072,1,-6.9668,107,-0.5676,152,0.01838,62,-1.3546,132,-0.2014,287,1.05686,204,0.48470,268,0.93843,242,0.87218
ENSG00000188906,LRRK2,0,-5.6020,11,-0.7075,19,0.19008,13,-0.4108,6,-1.5227,14,-0.2898,32,0.99393,32,0.99416,11,-0.6167,24,0.60420
ENSG00000018236,CNTN1,2,-7.3662,133,-1.6362,261,-0.6823,547,0.53022,573,0.60752,431,0.14764,457,0.23982,425,0.12651,362,-0.1270,629,0.86451
ENSG00000015153,YAF2,45,-0.3494,41,-0.5048,43,-0.4634,68,0.29567,55,-0.0506,63,0.17182,54,-0.0648,58,0.04931,50,-0.2048,80,0.60699
ENSG00000134283,PPHLN1,0,-7.1701,17,-1.6292,43,-0.3121,56,0.13691,53,0.03383,57,0.15284,62,0.28086,66,0.38005,52,0.00750,85,0.92543
ENSG00000139168,ZCRB1,108,0.16485,188,1.06970,87,-0.1895,63,-0.6571,63,-0.6694,103,0.09182,135,0.52670,91,-0.1049,130,0.45704,56,-0.9054
ENSG00000139174,PRICKLE1,0,-6.3620,3,-3.0217,20,-0.6637,28,-0.0720,51,0.86827,32,0.12664,17,-0.8340,37,0.33589,60,1.14327,44,0.69697
ENSG00000129317,PUS7L,0,-5.3130,15,0.08070,17,0.38624,18,0.40380,7,-1.0634,15,0.07920,16,0.24428,21,0.66951,0,-7.1629,20,0.67424
ENSG00000151239,TWF1,73,0.73805,67,0.58169,29,-0.7712,45,-0.0508,31,-0.5894,41,-0.1718,61,0.44330,51,0.15757,43,-0.1234,42,-0.1553
ENSG00000184613,NELL2,0,-9.7134,16,-4.3401,180,-0.8586,411,0.48882,469,0.70744,184,-0.7653,199,-0.6492,223,-0.4696,622,1.18567,572,1.20231
ENSG00000273015,AC008124.1,0,-5.8999,44,1.18095,22,0.06215,14,-0.6434,27,0.37271,24,0.21225,24,0.20823,37,0.87511,8,-1.4011,16,-0.4458
ENSG00000139218,SCAF11,106,1.47487,74,0.87185,34,-0.4138,52,0.28614,46,0.08518,41,-0.0821,31,-0.5157,24,-0.8821,38,-0.2100,20,-1.2285
ENSG00000111371,SLC38A1,0,-8.1999,93,-0.1923,90,-0.2634,154,0.60012,108,0.02821,66,-0.7116,247,1.40685,173,0.79094,19,-2.5467,114,0.12603
ENSG00000134294,SLC38A2,328,2.72660,109,0.64743,42,-0.8843,33,-1.1720,20,-1.9502,26,-1.5410,61,-0.2753,82,0.19496,26,-1.5602,50,-0.6102
ENSG00000005175,RPAP3,0,-5.5072,18,0.15832,14,-0.1614,5,-1.7101,17,0.07448,20,0.32394,21,0.44063,18,0.17224,8,-1.0447,28,1.04888
ENSG00000079337,RAPGEF3,11,-1.0889,64,1.79008,30,0.53752,26,0.27053,16,-0.4409,39,0.91312,16,-0.4516,20,-0.1746,0,-7.8025,6,-1.9321
ENSG00000211584,SLC48A1,35,-1.4633,394,2.59318,58,-0.7783,67,-0.4881,100,0.13406,134,0.59629,20,-2.3002,44,-1.1265,23,-2.0506,87,-0.0981
ENSG00000061273,HDAC7,52,1.80518,12,-0.5342,14,-0.4389,10,-0.8276,24,0.45686,38,1.22656,6,-1.6090,24,0.43970,2,-2.9656,9,-1.0883
ENSG00000134291,TMEM106C,59,0.84023,11,-1.7466,26,-0.4797,23,-0.6726,28,-0.3566,18,-0.9697,54,0.67005,73,1.20039,34,-0.0429,34,-0.0347
ENSG00000152556,PFKM,0,-8.0152,20,-2.2971,82,-0.2061,57,-0.7504,59,-0.6960,191,1.18251,128,0.51192,121,0.41506,153,0.80268,111,0.30883
ENSG00000177981,ASB8,37,-0.7654,22,-1.5184,61,0.00478,57,-0.0998,44,-0.4829,56,-0.1166,71,0.25207,140,1.38371,44,-0.4894,67,0.17764
ENSG00000177875,CCDC184,0,-6.7423,2,-4.2500,36,-0.0981,66,0.88768,32,-0.2941,50,0.41242,67,0.90626,66,0.87029,8,-2.3624,48,0.41549
ENSG00000174233,ADCY6,88,2.04321,9,-1.5304,18,-0.6615,19,-0.5412,42,0.72484,19,-0.5249,22,-0.2684,40,0.65071,0,-5.5046,22,-0.3119
ENSG00000167535,CACNB3,19,-2.2891,2,-5.4130,83,-0.1195,97,0.13442,74,-0.2837,71,-0.3418,73,-0.2963,72,-0.3321,177,1.12625,157,1.06590
ENSG00000174243,DDX23,0,-5.7522,35,0.95694,16,-0.2561,17,-0.1591,21,0.16912,12,-0.7039,31,0.78982,22,0.21140,44,1.37567,7,-1.5956
ENSG00000172602,RND1,0,-6.2944,6,-2.3355,17,-0.8146,14,-1.0605,27,-0.0746,33,0.28381,23,-0.2649,60,1.25549,46,0.79674,46,0.90968
ENSG00000134287,ARF3,145,-1.8961,137,-1.9751,393,-0.4311,700,0.51509,573,0.19453,521,0.04286,337,-0.6298,514,0.02262,835,0.80740,768,0.75429
ENSG00000169884,WNT10B,0,-6.4068,2,-3.7794,22,-0.5074,59,1.07591,54,0.93739,13,-1.2971,31,0.02786,60,1.11931,20,-0.6472,40,0.49282
ENSG00000181418,DDN,42,-3.0516,24,-3.8923,406,0.37269,146,-1.2441,245,-0.4564,435,0.44456,370,0.18312,422,0.39623,816,1.51648,319,-0.0557
ENSG00000181929,PRKAG1,18,-0.7346,24,-0.2346,21,-0.4918,12,-1.2660,35,0.33027,36,0.37825,55,1.05757,18,-0.7221,29,0.04289,36,0.41320
ENSG00000167548,KMT2D,0,-6.2993,22,-0.3461,27,-0.0477,33,0.24596,15,-0.9070,34,0.29766,26,-0.1406,28,0.01569,48,0.87052,38,0.52146
ENSG00000139636,LMBR1L,27,0.59793,4,-2.1245,11,-0.8685,22,0.27974,39,1.19648,4,-2.1722,2,-3.2506,49,1.59326,0,-5.2691,27,0.66878
ENSG00000123416,TUBA1B,598,-1.9965,663,-1.8428,2029,-0.1674,4357,1.09139,2981,0.45825,1312,-0.8226,1990,-0.1837,2421,0.12464,905,-1.3815,3782,0.97119
ENSG00000167552,TUBA1A,337,-1.5332,2441,1.63502,614,-0.6811,488,-0.9805,653,-0.5368,873,-0.0877,941,0.02891,1019,0.15574,1061,0.21995,1020,0.17368
ENSG00000123352,SPATS2,14,-0.6985,0,-4.6431,23,0.09464,35,0.71445,25,0.19922,20,-0.1270,11,-1.0894,9,-1.3504,23,0.04033,41,1.13575
ENSG00000135519,KCNH3,0,-8.0581,19,-2.3758,94,-0.0382,118,0.32834,175,0.98428,115,0.28616,51,-0.9725,101,0.08260,86,-0.1649,148,0.79530
ENSG00000187778,MCRS1,22,-0.9054,30,-0.4864,36,-0.1944,48,0.25496,59,0.57656,46,0.17801,34,-0.2616,39,-0.0628,19,-1.1453,60,0.68621
ENSG00000110844,PRPF40B,0,-5.7514,8,-1.2666,16,-0.3145,29,0.66110,23,0.26757,35,0.98738,5,-1.8397,19,0.02080,7,-1.4713,35,1.13623
ENSG00000139644,TMBIM6,439,0.19893,544,0.54558,344,-0.1989,320,-0.2978,356,-0.1284,580,0.65083,399,0.05029,480,0.34262,156,-1.3833,340,-0.2222
ENSG00000135472,FAIM2,102,-2.3418,259,-0.9565,399,-0.3249,669,0.52090,552,0.21041,414,-0.2402,618,0.39242,643,0.45683,313,-0.6718,715,0.70912
ENSG00000110881,ASIC1,0,-6.5048,53,0.78993,23,-0.5651,13,-1.3042,29,-0.1832,49,0.67582,65,1.14010,31,-0.0833,45,0.52812,28,-0.2285
ENSG00000066117,SMARCD1,0,-6.4477,25,-0.3041,33,0.12047,44,0.53658,35,0.20680,24,-0.3888,34,0.14757,42,0.46012,22,-0.5045,40,0.43245
